iso3,ilostat_year,sector_code,country_name,income_level,matched_weight,employment_weighted_occ_exposed_share,employment_weighted_occ_sub_only_share,employment_weighted_occ_both_share,employment_weighted_occ_aug_only_share,employment_weighted_occ_share_exposed,sub_only_share_exposed,aug_only_share_exposed
PRI,2020,MEL,Puerto Rico (US),High income,1.0,0.645074094615923,0.30683262844655457,0.27682412613889645,0.061417340030471994,0.645074094615923,0.4756548604377651,0.0952097449627703
PRI,2020,MKT,Puerto Rico (US),High income,0.9999999999999999,0.6541364066383705,0.29393487369554216,0.286762796630237,0.07343873631259135,0.6541364066383705,0.4493479811131192,0.11226822963423722
PRI,2020,PUB,Puerto Rico (US),High income,0.998602557387708,0.6365752497951443,0.2309138944934678,0.3066663252520504,0.09899503004962616,0.6365752497951443,0.3627440661065255,0.15551190543691992
PRT,2025,AGR,Portugal,High income,1.0,0.5508510012537572,0.21051605269186652,0.29961668499934385,0.04071826356254691,0.5508510012537572,0.3821651448626293,0.07391883371341913
PRT,2025,CON,Portugal,High income,1.0,0.5470390591252536,0.2650692360195735,0.2552976768469273,0.026672146258752853,0.5470390591252536,0.48455266876817565,0.04875729769900365
PRT,2025,MAN,Portugal,High income,1.0,0.5735952418179717,0.284578088927697,0.2606918375333207,0.02832531535695399,0.5735952418179717,0.4961304909464482,0.04938206123743077
PRT,2025,MEL,Portugal,High income,1.0,0.5929844246896381,0.28222698852698813,0.27577780040512395,0.034979635757525974,0.5929844246896381,0.4759433414709043,0.05898913074459579
PRT,2025,MKT,Portugal,High income,0.9999999999999998,0.5605856583749563,0.23826940144051728,0.28287349383000177,0.03944276310443733,0.5605856583749563,0.42503656288892633,0.07035992183384655
PRT,2025,PUB,Portugal,High income,0.9862846536245603,0.5387899607858085,0.20637985206741666,0.2868886688248867,0.045521439893505204,0.5387899607858085,0.3830432396446623,0.08448828524405612
PRY,2025,AGR,Paraguay,Upper middle income,0.9999999999999999,0.4197507446889171,0.14512277153736147,0.21549268788778622,0.05913528526376943,0.4197507446889171,0.3457355904035713,0.1408819067315661
PRY,2025,CON,Paraguay,Upper middle income,0.9999999999999999,0.3901348876473889,0.19936917402695395,0.1608313672169207,0.02993434640351424,0.3901348876473889,0.5110262638371051,0.07672819671172154
PRY,2025,MAN,Paraguay,Upper middle income,1.0,0.42157196071908243,0.21383078665602212,0.17505783813599818,0.03268333592706208,0.42157196071908243,0.507222506665973,0.07752730013474701
PRY,2025,MEL,Paraguay,Upper middle income,1.0,0.5181195972349034,0.22424205402340808,0.23819498934670025,0.05568255386479506,0.5181195972349034,0.4327997922104111,0.10747046466098034
PRY,2025,MKT,Paraguay,Upper middle income,1.0,0.4374852066978878,0.19864579591297746,0.19931516701929466,0.039524243765615676,0.4374852066978878,0.4540628868627217,0.09034418343866368
PRY,2025,PUB,Paraguay,Upper middle income,0.9893020367369513,0.447216444989611,0.1804952781901764,0.21168054399122083,0.05504062280821372,0.447216444989611,0.40359714007021674,0.12307378993966185
RUS,2024,AGR,Russian Federation,High income,1.0,0.5629100984673635,0.2635317278861233,0.26708003905653366,0.03229833152470659,0.5629100984673635,0.46815953134193483,0.05737742423283101
RUS,2024,CON,Russian Federation,High income,0.9999999999999999,0.5450835784286117,0.25588367661442557,0.2619836580477788,0.0272162437664073,0.5450835784286117,0.4694393424070802,0.04993040488371959
RUS,2024,MAN,Russian Federation,High income,1.0,0.5548885039530376,0.2667838898459767,0.2607756049917919,0.027329009115268938,0.5548885039530376,0.4807882807904697,0.04925135215557088
RUS,2024,MEL,Russian Federation,High income,1.0,0.5696489215656142,0.27474768763461327,0.26635065573044736,0.028550578200553615,0.5696489215656142,0.48231055520916466,0.05011960370623656
RUS,2024,MKT,Russian Federation,High income,1.0,0.5434795078559251,0.24255048081540076,0.26955970537424545,0.031369321666278836,0.5434795078559251,0.4462918607037898,0.05771941943134819
RUS,2024,PUB,Russian Federation,High income,1.0,0.5229428023513293,0.18015389356800107,0.2984176352612845,0.044371273522043765,0.5229428023513293,0.3445001877030675,0.08484919062378406
RWA,2024,AGR,Rwanda,Low income,1.0,0.1950919792715483,0.08533690099823688,0.0919852742568867,0.017769804016424723,0.1950919792715483,0.43741880787142223,0.09108423669068913
RWA,2024,CON,Rwanda,Low income,1.0,0.18879779461715943,0.09569888992133399,0.0818345698102067,0.011264334885618735,0.18879779461715943,0.5068856345244412,0.05966348764009844
RWA,2024,MAN,Rwanda,Low income,1.0,0.18282701261354456,0.0862981739565287,0.08246208314709659,0.01406675550991926,0.18282701261354456,0.4720209159624773,0.07694024700635041
RWA,2024,MEL,Rwanda,Low income,0.9999999999999998,0.21889747998229647,0.10820773286541943,0.09684742527251883,0.013842321844358218,0.21889747998229647,0.49433064681316036,0.06323655185741621
RWA,2024,MKT,Rwanda,Low income,1.0,0.23758723141860125,0.10184170692716939,0.11666001349918725,0.01908551099224463,0.23758723141860125,0.4286497482170499,0.0803305416637402
RWA,2024,PUB,Rwanda,Low income,1.0,0.27186271391589384,0.08939938576285394,0.14478703376641922,0.03767629438662066,0.27186271391589384,0.3288401872958255,0.13858573632232837
SDN,2022,AGR,Sudan,Low income,1.0,0.09595515705541188,0.040820220355685874,0.049998590926752906,0.0051363457729730775,0.09595515705541188,0.4254093433676852,0.05352860576328333
SDN,2022,CON,Sudan,Low income,1.0,0.13234751057578706,0.08066138657350112,0.049955059231719126,0.0017310647705667888,0.13234751057578706,0.6094665945931144,0.01307969271983788
SDN,2022,MAN,Sudan,Low income,1.0,0.14518411707429507,0.09259144845154545,0.05069747522470158,0.0018951933980480271,0.14518411707429507,0.6377519133457528,0.013053724031521987
SDN,2022,MEL,Sudan,Low income,1.0,0.1402335895855614,0.08149510858600362,0.0557535835253028,0.002984897474254968,0.1402335895855614,0.5811382909533284,0.02128518198155213
SDN,2022,MKT,Sudan,Low income,0.9916089512846467,0.13364559894750982,0.0762221680948434,0.05434173991984894,0.0030816909328174637,0.13364559894750982,0.5703305510627413,0.023058678752510345
SDN,2022,PUB,Sudan,Low income,0.8565665345452376,0.14414225063771238,0.07182956510715041,0.06775994600703651,0.004552739523525453,0.14414225063771238,0.4983241540170417,0.03158504535195807
SGP,2024,AGR,Singapore,High income,0.9999999999999999,0.6541907059980014,0.2525941831497826,0.3573324488464345,0.04426407400178424,0.6541907059980014,0.3861170463503257,0.06766234004235375
SGP,2024,CON,Singapore,High income,1.0,0.6511445520484267,0.2687224354278573,0.33426844383306287,0.04815367278750657,0.6511445520484267,0.4126924422272859,0.07395235456707822
SGP,2024,MAN,Singapore,High income,1.0,0.6369697784290649,0.24088769441855812,0.34060226159631707,0.05547982241418965,0.6369697784290649,0.3781775879738762,0.08709961491582457
SGP,2024,MEL,Singapore,High income,1.0,0.6367680971521892,0.23663029486954001,0.34326789748083664,0.0568699048018126,0.6367680971521892,0.3716114169786756,0.08931022935374941
SGP,2024,MKT,Singapore,High income,1.0,0.6360383509744213,0.2490350675194028,0.3347773713528927,0.052225912102125835,0.6360383509744213,0.3915409615440279,0.08211126266539569
SGP,2024,PUB,Singapore,High income,1.0,0.6152054050923726,0.21413349346453206,0.33963696357426737,0.06143494805357323,0.6152054050923726,0.34806829018737256,0.09986087174307062
SLE,2018,CON,Sierra Leone,Low income,1.0,0.057489456493087336,0.028651084610106535,0.025516019535235183,0.0033223523477456216,0.057489456493087336,0.498371116337682,0.057790637630138475
SLE,2018,MAN,Sierra Leone,Low income,1.0,0.06036941345873584,0.031114594662100745,0.02590069809828557,0.0033541206983495157,0.06036941345873584,0.5154032957992615,0.05555993517548667
SLE,2018,MEL,Sierra Leone,Low income,1.0,0.07482732437411188,0.043028216754330925,0.02913674168954409,0.0026623659302368566,0.07482732437411188,0.5750334802725815,0.035580130019428564
SLE,2018,MKT,Sierra Leone,Low income,0.9965725881155446,0.08294876222931669,0.0435051322209671,0.03616401837265504,0.003279611635694556,0.08294876222931669,0.5244819940856336,0.03953780077667559
SLE,2018,PUB,Sierra Leone,Low income,0.9483962409829919,0.11636460657613246,0.03991587796124466,0.06145907253032015,0.014989656084567626,0.11636460657613246,0.34302421617460965,0.12881628293703315
SLV,2024,AGR,El Salvador,Upper middle income,1.0,0.36186401173190286,0.1597991202478944,0.16594417356573207,0.0361207179182764,0.36186401173190286,0.4415999244663381,0.09981848635734866
SLV,2024,CON,El Salvador,Upper middle income,1.0,0.3745648908151513,0.20737070605107277,0.14822583206160808,0.018968352702470492,0.3745648908151513,0.5536309225346235,0.05064103221524684
SLV,2024,MAN,El Salvador,Upper middle income,1.0,0.4108413397925126,0.21218983664672086,0.17431465172781432,0.02433685141797739,0.4108413397925126,0.5164763525352225,0.059236617790868466
SLV,2024,MEL,El Salvador,Upper middle income,1.0,0.43892972624608406,0.21324198760487875,0.19137981338394172,0.034307925257263644,0.43892972624608406,0.4858226154528562,0.0781626834679888
SLV,2024,MKT,El Salvador,Upper middle income,0.9999999999999999,0.42467690726346613,0.19559442212764364,0.19525184944009327,0.03383063569572926,0.42467690726346613,0.4605723051625655,0.07966205629999326
SLV,2024,PUB,El Salvador,Upper middle income,0.9678910167341266,0.4360483279864328,0.18251510364387916,0.20582499633370063,0.047708228008853014,0.4360483279864328,0.4185662274791659,0.10941041381618923
SOM,2019,AGR,"Somalia, Fed. Rep.",Low income,1.0,0.10006789595814435,0.046399274259937506,0.04610046488981042,0.007568156808396408,0.10006789595814435,0.46367792403015096,0.07563021822265516
SOM,2019,MAN,"Somalia, Fed. Rep.",Low income,1.0,0.11483421408664442,0.05120630004815126,0.05569676571940123,0.007931148319091922,0.11483421408664442,0.4459150128333287,0.0690660739238197
SOM,2019,MEL,"Somalia, Fed. Rep.",Low income,1.0,0.11829293852180361,0.05657943028208772,0.054718438507424354,0.006995069732291526,0.11829293852180361,0.4782993050059287,0.05913345141056076
SOM,2019,MKT,"Somalia, Fed. Rep.",Low income,0.9745031891062482,0.11889726303121204,0.055771055009024365,0.0557910609476208,0.007335147074566874,0.11889726303121204,0.4690692921533758,0.06169315329522181
SOM,2019,PUB,"Somalia, Fed. Rep.",Low income,0.9527730032647498,0.1127979178453071,0.05215756641357517,0.05351529638028864,0.007125055051443297,0.1127979178453071,0.4623983084963049,0.06316654764155055
TCD,2022,MKT,Chad,Low income,1.0,0.07313245906266597,0.04523716374833365,0.027073901462837894,0.0008213938514944141,0.07313245906266597,0.6185647840662747,0.011231590760411537
TCD,2022,PUB,Chad,Low income,0.8589931800203817,0.10727952582426256,0.05948097083211944,0.043941903091026926,0.003856651901116203,0.10727952582426256,0.5544484874919824,0.03594956140497756
TGO,2022,CON,Togo,Low income,1.0,0.12510437072211664,0.05920331215807384,0.05767153388968228,0.008229524674360491,0.12510437072211664,0.4732313652700189,0.06578127228376388
TGO,2022,MKT,Togo,Low income,1.0,0.1669808250945164,0.07701941994643269,0.08037701375746852,0.009584391390615173,0.1669808250945164,0.4612470917115021,0.05739815565763378
TGO,2022,PUB,Togo,Low income,0.9786315665596882,0.17093680809742876,0.0706243686449352,0.0855671834133018,0.014745256039191766,0.17093680809742876,0.41316068453016547,0.08626144481876262
THA,2024,AGR,Thailand,Upper middle income,1.0,0.4546454931215724,0.13601941392982103,0.2913353147557888,0.02729076443596261,0.4546454931215724,0.2991768663446299,0.0600264708412386
THA,2024,CON,Thailand,Upper middle income,1.0,0.509870631096855,0.2688999299140412,0.22527856350391517,0.015692137678898672,0.509870631096855,0.5273885442971532,0.03077670436742177
THA,2024,MAN,Thailand,Upper middle income,1.0,0.5503560794768455,0.30573315862416095,0.2300374742022653,0.014585446650419142,0.5503560794768455,0.555518817771184,0.02650183616447682
THA,2024,MEL,Thailand,Upper middle income,1.0,0.5480046071928013,0.27613798434469977,0.24989857474095836,0.02196804810714317,0.5480046071928013,0.5038971948780492,0.04008734200187897
THA,2024,MKT,Thailand,Upper middle income,1.0,0.48512641572072374,0.22897177425719908,0.23584598903003212,0.02030865243349258,0.48512641572072374,0.47198372802896993,0.04186259864518243
THA,2024,PUB,Thailand,Upper middle income,0.9876979908353896,0.5171610535925918,0.21822239200853205,0.2654410580626748,0.03349760352138496,0.5171610535925918,0.4219621537480332,0.06477209234663993
TJK,2016,AGR,Tajikistan,Lower middle income,0.9999999999999999,0.2335414880247459,0.12854405070811697,0.09274659664508866,0.012250840671540265,0.2335414880247459,0.5504120565271748,0.05245680660492398
TJK,2016,CON,Tajikistan,Lower middle income,1.0,0.2280849610785829,0.12640749344596974,0.09011815141902622,0.011559316213586976,0.2280849610785829,0.5542123112729828,0.05067987016296267
TJK,2016,MAN,Tajikistan,Lower middle income,1.0,0.2384608841923911,0.12883784165316195,0.09604990129604069,0.013573141243188452,0.2384608841923911,0.5402892054581796,0.056919780739542986
TJK,2016,MEL,Tajikistan,Lower middle income,1.0,0.2581780213300004,0.1306779412765885,0.10867471721276292,0.018825362840648965,0.2581780213300004,0.506154399214166,0.07291621007733493
TJK,2016,MKT,Tajikistan,Lower middle income,1.0,0.25157477894315,0.13640448542602646,0.10107345197430542,0.014096841542818123,0.25157477894315,0.5422025451003205,0.05603439900469386
TJK,2016,PUB,Tajikistan,Lower middle income,0.9822482032372214,0.29336448929905934,0.1057670407415656,0.15255773327610558,0.03503971528138813,0.29336448929905934,0.36053116378971617,0.11944088858576273
TUN,2021,AGR,Tunisia,Lower middle income,1.0,0.4173108388115109,0.164971397073773,0.21053332262017166,0.041806119117566196,0.4173108388115109,0.39532018277696007,0.10017980658405329
TUN,2021,CON,Tunisia,Lower middle income,1.0,0.41591771627209256,0.2192947695097684,0.17441838248789687,0.022204564274427234,0.41591771627209256,0.5272551779600227,0.053386916223354744
TUN,2021,MAN,Tunisia,Lower middle income,0.9999999999999999,0.47793691589141524,0.24236599159890443,0.2081302116306018,0.02744071266190894,0.47793691589141524,0.5071087491679942,0.05741492600697814
TUN,2021,MEL,Tunisia,Lower middle income,1.0,0.49911720288285016,0.2290094115844951,0.23016195663970554,0.03994583465864952,0.49911720288285016,0.4588289288803512,0.08003297507664822
TUN,2021,MKT,Tunisia,Lower middle income,1.0,0.45895296168470007,0.19357851324047187,0.22842344722733182,0.03695100121689633,0.45895296168470007,0.42178290457020734,0.08051152144493973
TUN,2021,PUB,Tunisia,Lower middle income,1.0,0.4846120766206273,0.1585808749143969,0.2608031068673705,0.06522809483885993,0.4846120766206273,0.32723261050413327,0.13459857478938345
TUR,2024,AGR,Turkiye,Upper middle income,1.0,0.47767734273506884,0.17709545418111955,0.2659407489585026,0.03464113959544666,0.47767734273506884,0.37074283901998023,0.07251995540985802
TUR,2024,CON,Turkiye,Upper middle income,1.0000000000000002,0.5317981731343484,0.27891756618865926,0.23332867133844562,0.019551935607243498,0.5317981731343484,0.5244801134700329,0.03676570660633707
TUR,2024,MAN,Turkiye,Upper middle income,0.9999999999999999,0.5561324785666728,0.29299858668519024,0.24140370636584157,0.02173018551564096,0.5561324785666728,0.5268503422787664,0.03907375733862269
TUR,2024,MEL,Turkiye,Upper middle income,1.0,0.5624711019659316,0.2928621165789932,0.2449252308527743,0.024683754534164118,0.5624711019659316,0.5206705118812158,0.04388448481689143
TUR,2024,MKT,Turkiye,Upper middle income,1.0,0.5364549377082659,0.2619462068674461,0.246993136454266,0.027515594386553932,0.5364549377082659,0.4882911656782946,0.05129152973053148
TUR,2024,PUB,Turkiye,Upper middle income,1.0,0.5181371600964055,0.2019127993586983,0.2715017769812559,0.04472258375645134,0.5181371600964055,0.3896898638212516,0.0863141793345418
TZA,2024,AGR,Tanzania,Lower middle income,1.0,0.13837073558997204,0.047997192008271385,0.0856724536406366,0.004701089941064065,0.13837073558997204,0.34687386609332893,0.033974596731165756
TZA,2024,CON,Tanzania,Lower middle income,1.0,0.16170589402029598,0.08627358178162778,0.07314600900987739,0.0022863032287907823,0.16170589402029598,0.5335215658298729,0.014138651176832334
TZA,2024,MAN,Tanzania,Lower middle income,0.9999999999999999,0.16658277997244275,0.08878566144624442,0.07547722142307912,0.002319897103119178,0.16658277997244275,0.5329822293812838,0.013926392052665654
TZA,2024,MEL,Tanzania,Lower middle income,1.0,0.17151825369624368,0.08696675825229351,0.0813366064695704,0.0032148889743797596,0.17151825369624368,0.5070408331366897,0.018743713308049886
TZA,2024,MKT,Tanzania,Lower middle income,1.0,0.18650427212130105,0.10309309126018057,0.08108913975966398,0.0023220411014564708,0.18650427212130105,0.5527653071299597,0.012450337330322556
TZA,2024,PUB,Tanzania,Lower middle income,0.9974187781483137,0.20731243751528539,0.09031849126502155,0.11092838645594519,0.006065559794318647,0.20731243751528539,0.43566364057806356,0.02925806028338954
UGA,2021,AGR,Uganda,Low income,1.0,0.10960996476918253,0.026791903418739223,0.06582261236070434,0.01699544898973896,0.10960996476918253,0.24442945014313078,0.15505386782605124
UGA,2021,CON,Uganda,Low income,0.9999999999999999,0.13681119800275748,0.07565437113563114,0.05816328317019154,0.002993543696934827,0.13681119800275748,0.5529837633181628,0.021880838269353442
UGA,2021,MAN,Uganda,Low income,1.0,0.13516944924516464,0.07588150494899426,0.056734144290667005,0.0025538000055033705,0.13516944924516464,0.5613805883854982,0.01889332256486002
UGA,2021,MKT,Uganda,Low income,0.9988397022115004,0.16470138112523172,0.08240766524331022,0.0780345679277001,0.0042591479542213925,0.16470138112523172,0.5003459271580184,0.02585981929916497
UGA,2021,PUB,Uganda,Low income,0.9687073759122322,0.19116110938491832,0.07356283539991654,0.10900253519855024,0.008595738786451528,0.19116110938491832,0.38482113666641177,0.044965939014003704
VNM,2024,AGR,Viet Nam,Lower middle income,1.0,0.4364548746902329,0.20237423003428123,0.21794280065042554,0.016137844005526182,0.4364548746902329,0.46367732787476185,0.03697482819267345
VNM,2024,CON,Viet Nam,Lower middle income,1.0,0.46062446606911334,0.2505650032163609,0.19893520422016675,0.01112425863258567,0.46062446606911334,0.5439680730696693,0.024150385947837506
VNM,2024,MAN,Viet Nam,Lower middle income,0.9999289576105785,0.5133849477937606,0.2951028246589899,0.207205560445103,0.011076562689667807,0.5133849477937606,0.5748178358698977,0.02157555015445746
VNM,2024,MEL,Viet Nam,Lower middle income,1.0,0.504628327490501,0.2442369842527401,0.2381253101215496,0.022266033116211323,0.504628327490501,0.4839938048411235,0.04412362902205575
VNM,2024,MKT,Viet Nam,Lower middle income,0.9997545664101165,0.4406296403169287,0.20424588119754852,0.21785317489782274,0.018530584221557442,0.4406296403169287,0.46353187009989155,0.04205478371411663
VNM,2024,PUB,Viet Nam,Lower middle income,0.9466027745639541,0.4714456922096609,0.1733772503024507,0.2643022130150447,0.03376622889216554,0.4714456922096609,0.36775656913913746,0.07162273290461853
ZMB,2024,AGR,Zambia,Lower middle income,0.9999999999999999,0.16138770874472982,0.0470007970259293,0.10717407819448929,0.007212833524311214,0.16138770874472982,0.2912290991147994,0.04469258272772122
ZMB,2024,MAN,Zambia,Lower middle income,1.0,0.21655006239551,0.11600625583600688,0.09629090096205836,0.004252905597444765,0.21655006239551,0.5357017890123322,0.019639364451796832
ZMB,2024,MEL,Zambia,Lower middle income,1.0,0.26218399240089507,0.1374623985797964,0.11826908723936028,0.006452506581738379,0.26218399240089507,0.5242974497451702,0.024610604646953842
ZMB,2024,MKT,Zambia,Lower middle income,1.0,0.2224960931675439,0.11392967191351432,0.10483376109036538,0.0037326601636641856,0.2224960931675439,0.5120524602997099,0.016776295307142402
ZMB,2024,PUB,Zambia,Lower middle income,0.9722451249414907,0.24473027809700004,0.10601242339054268,0.12754163117823172,0.011176223528225625,0.24473027809700004,0.433180660010218,0.04566751451896718
ZWE,2024,AGR,Zimbabwe,Lower middle income,0.9999999999999999,0.22892872143843815,0.07137866794543447,0.12140542580134384,0.03614462769165983,0.22892872143843815,0.3117942890561642,0.1578859457413236
ZWE,2024,CON,Zimbabwe,Lower middle income,1.0,0.21942465112563986,0.10410643610832826,0.10151620227821496,0.013802012739096644,0.21942465112563986,0.4744518702628275,0.06290092142470255
ZWE,2024,MAN,Zimbabwe,Lower middle income,1.0,0.24533957369125836,0.11494011642817996,0.11532906861719773,0.015070388645880646,0.24533957369125836,0.46849399262763686,0.06142665212602681
ZWE,2024,MEL,Zimbabwe,Lower middle income,1.0,0.24943567272292969,0.13467410454372922,0.10541638115421519,0.009345187024985274,0.24943567272292969,0.5399151736140151,0.037465318905551256
ZWE,2024,MKT,Zimbabwe,Lower middle income,0.9999999999999999,0.25345466217865575,0.11574179626404649,0.12237311130558665,0.015339754609022616,0.25345466217865575,0.4566568050835937,0.06052267682576654
ZWE,2024,PUB,Zimbabwe,Lower middle income,0.9916292084912408,0.2799491220818098,0.09490748320790754,0.1513339320115051,0.03370770686239718,0.2799491220818098,0.33901689886411807,0.12040654605998995
