iso3,ilostat_year,sector_code,isco_major,employment_value,sector_employment_share
KHM,2023,AGR,9,588.413,0.17299792548199613
KHM,2023,CON,1,1.989,0.002229255816351463
KHM,2023,CON,2,3.032,0.003398242149410576
KHM,2023,CON,3,16.633,0.018642137754335788
KHM,2023,CON,7,722.529,0.8098049148982434
KHM,2023,CON,8,3.68,0.004124515537543179
KHM,2023,CON,9,144.363,0.16180093384411576
KHM,2023,MAN,1,3.81,0.0024165144981356046
KHM,2023,MAN,2,5.738,0.0036393596300005513
KHM,2023,MAN,3,26.182,0.016606084669340264
KHM,2023,MAN,4,10.998,0.006975545000130021
KHM,2023,MAN,5,37.027,0.023484588536080587
KHM,2023,MAN,6,2.817,0.0017866985147632544
KHM,2023,MAN,7,1365.536,0.866099092316562
KHM,2023,MAN,8,75.334,0.047781024462610934
KHM,2023,MAN,9,49.209,0.031211092372376636
KHM,2023,MEL,3,3.083,0.07289277692398628
KHM,2023,MEL,5,2.586,0.06114197895732355
KHM,2023,MEL,7,12.162,0.287551720061473
KHM,2023,MEL,8,3.582,0.08469086180399574
KHM,2023,MEL,9,20.882,0.4937226622532214
KHM,2023,MKT,1,43.368,0.014193296279168863
KHM,2023,MKT,2,105.254,0.03444708556003596
KHM,2023,MKT,3,192.835,0.06311022615738626
KHM,2023,MKT,4,111.899,0.03662183315676804
KHM,2023,MKT,5,1834.628,0.6004293203758303
KHM,2023,MKT,6,2.38,0.0007789163702366235
KHM,2023,MKT,7,124.218,0.0406535435622071
KHM,2023,MKT,8,331.293,0.10842417690958056
KHM,2023,MKT,9,309.652,0.10134160162878611
KHM,2023,PUB,0,54.444,0.06964838083249542
KHM,2023,PUB,1,89.194,0.11410288883942393
KHM,2023,PUB,2,222.827,0.28505509800460027
KHM,2023,PUB,3,24.975,0.03194967877620258
KHM,2023,PUB,4,126.07,0.16127711724988422
KHM,2023,PUB,5,191.742,0.24528910141768304
KHM,2023,PUB,7,28.712,0.0367302973782714
KHM,2023,PUB,8,2.894,0.0037021970121453554
KHM,2023,PUB,9,40.84,0.052245240489293826
KIR,2023,AGR,1,0.142,0.014365199797673242
KIR,2023,AGR,3,0.097,0.009812847749114822
KIR,2023,AGR,5,0.097,0.009812847749114822
KIR,2023,AGR,6,2.597,0.26272129489124935
KIR,2023,AGR,7,0.105,0.010622154779969651
KIR,2023,AGR,9,6.847,0.6926656550328781
KIR,2023,MKT,1,0.84,0.05524135209785611
KIR,2023,MKT,2,0.409,0.02689727739050375
KIR,2023,MKT,3,0.552,0.03630145995001974
KIR,2023,MKT,4,0.524,0.034460081546757865
KIR,2023,MKT,5,6.438,0.4233855057214258
KIR,2023,MKT,6,0.21,0.013810338024464028
KIR,2023,MKT,7,2.813,0.1849927660134158
KIR,2023,MKT,8,0.852,0.05603051427068263
KIR,2023,MKT,9,2.568,0.16888070498487442
KIR,2023,PUB,1,0.789,0.07959245435286998
KIR,2023,PUB,2,3.821,0.3854534449712499
KIR,2023,PUB,3,1.108,0.11177242005447394
KIR,2023,PUB,4,0.8,0.08070210834258046
KIR,2023,PUB,5,1.717,0.1732069000302633
KIR,2023,PUB,6,0.13,0.013114092605669323
KIR,2023,PUB,7,0.591,0.0596186825380813
KIR,2023,PUB,8,0.41,0.041359830525572475
KIR,2023,PUB,9,0.547,0.055180066579239385
KOR,2025,AGR,1,0.595,0.0004318306352990699
KOR,2025,AGR,2,5.686,0.004126704188757162
KOR,2025,AGR,3,10.936,0.007936974500219544
KOR,2025,AGR,4,0.426,0.0003091762195586618
KOR,2025,AGR,5,1.972,0.0014312101055626318
KOR,2025,AGR,6,1298.44,0.9423633110886124
KOR,2025,AGR,8,2.692,0.001953761462563187
KOR,2025,AGR,9,57.108,0.04144703179942737
KOR,2025,CON,1,59.99,0.030925215004734923
KOR,2025,CON,2,222.97,0.11494241022846717
KOR,2025,CON,3,291.147,0.1500880742287641
KOR,2025,CON,4,3.459,0.0017831358343286898
KOR,2025,CON,5,17.904,0.009229622427817536
KOR,2025,CON,6,4.39,0.002263072076525859
KOR,2025,CON,7,938.199,0.48364737109897143
KOR,2025,CON,8,155.817,0.08032462454397035
KOR,2025,CON,9,245.965,0.12679647455641982
KOR,2025,MAN,1,94.674,0.021603620547194058
KOR,2025,MAN,2,662.943,0.15127668648645318
KOR,2025,MAN,3,1023.784,0.2336168436771291
KOR,2025,MAN,4,8.319,0.00189830913801157
KOR,2025,MAN,5,109.354,0.024953443620401153
KOR,2025,MAN,6,1.563,0.00035666031767184555
KOR,2025,MAN,7,629.296,0.14359879159924616
KOR,2025,MAN,8,1426.528,0.32551882894931705
KOR,2025,MAN,9,425.86,0.09717681566457592
KOR,2025,MEL,1,5.98,0.02358555680451202
KOR,2025,MEL,2,32.403,0.12779979885227474
KOR,2025,MEL,3,59.002,0.23270819775582244
KOR,2025,MEL,4,4.141,0.01633240647616794
KOR,2025,MEL,5,2.21,0.008716401427754442
KOR,2025,MEL,7,22.499,0.08873769942219328
KOR,2025,MEL,8,73.616,0.29034688122424024
KOR,2025,MEL,9,53.694,0.21177305803703483
KOR,2025,MKT,1,174.943,0.013910477031965086
KOR,2025,MKT,2,2402.282,0.19101586565511708
KOR,2025,MKT,3,2374.185,0.18878175126833324
KOR,2025,MKT,4,1801.831,0.1432714012048649
KOR,2025,MKT,5,2303.832,0.18318767896689883
KOR,2025,MKT,6,34.404,0.0027356113237324547
KOR,2025,MKT,7,355.638,0.02827832054265674
KOR,2025,MKT,8,1130.003,0.08985144176990015
KOR,2025,MKT,9,1999.23,0.15896745223653164
KOR,2025,PUB,1,78.951,0.009582738035778419
KOR,2025,PUB,2,3320.967,0.4030849107226628
KOR,2025,PUB,3,1403.276,0.17032369824188417
KOR,2025,PUB,4,1785.552,0.21672274024724483
KOR,2025,PUB,5,60.761,0.00737491286737258
KOR,2025,PUB,6,16.155,0.001960825486288969
KOR,2025,PUB,7,284.812,0.03456927442902716
KOR,2025,PUB,8,153.048,0.018576318107431388
KOR,2025,PUB,9,1135.355,0.13780458186230962
KOS,2024,AGR,1,0.568,0.03567166991144884
KOS,2024,AGR,3,0.525,0.03297117377378635
KOS,2024,AGR,5,0.486,0.030521886579162213
KOS,2024,AGR,6,11.335,0.711863342334987
KOS,2024,AGR,9,3.009,0.18897192740061544
KOS,2024,CON,1,1.861,0.03533656128358492
KOS,2024,CON,2,1.59,0.03019082882369695
KOS,2024,CON,3,0.574,0.010899079084781162
KOS,2024,CON,4,0.718,0.01363334282730466
KOS,2024,CON,5,1.787,0.033931453527010345
KOS,2024,CON,7,31.663,0.6012152283300104
KOS,2024,CON,8,1.75,0.033228899648723054
KOS,2024,CON,9,12.722,0.24156460647488842
KOS,2024,MAN,1,3.701,0.0831816240756973
KOS,2024,MAN,2,1.762,0.03960173510439845
KOS,2024,MAN,3,1.96,0.04405187332838874
KOS,2024,MAN,4,1.922,0.043197806396511815
KOS,2024,MAN,5,8.046,0.18083743510215092
KOS,2024,MAN,6,0.142,0.0031915132717506125
KOS,2024,MAN,7,16.91,0.38005978468523144
KOS,2024,MAN,8,5.229,0.11752410491537996
KOS,2024,MAN,9,4.821,0.10835412312049086
KOS,2024,MEL,1,1.029,0.06484749180741113
KOS,2024,MEL,2,1.26,0.07940509200907486
KOS,2024,MEL,3,3.332,0.20998235442399796
KOS,2024,MEL,4,2.706,0.17053188807663222
KOS,2024,MEL,5,1.158,0.07297706075119738
KOS,2024,MEL,7,2.101,0.13240483992941768
KOS,2024,MEL,8,2.838,0.1788505167632972
KOS,2024,MEL,9,1.444,0.09100075623897151
KOS,2024,MKT,1,16.576,0.09169409486931268
KOS,2024,MKT,2,19.991,0.11058498133038307
KOS,2024,MKT,3,16.736,0.09257917300511685
KOS,2024,MKT,4,16.454,0.091019222790762
KOS,2024,MKT,5,73.02,0.403927534227631
KOS,2024,MKT,6,0.567,0.0031364956437560498
KOS,2024,MKT,7,12.976,0.07177983681371872
KOS,2024,MKT,8,12.819,0.07091135389296087
KOS,2024,MKT,9,11.636,0.06436730742635872
KOS,2024,PUB,1,6.32,0.05552822098826177
KOS,2024,PUB,2,51.839,0.4554632037674844
KOS,2024,PUB,3,8.509,0.07476101778308851
KOS,2024,PUB,4,9.545,0.08386342869192381
KOS,2024,PUB,5,26.334,0.23137344485836792
KOS,2024,PUB,6,0.124,0.001089477753567161
KOS,2024,PUB,7,3.229,0.02837035214732551
KOS,2024,PUB,8,1.967,0.017282280171504887
KOS,2024,PUB,9,5.949,0.05226857383847614
LAO,2022,AGR,0,1.794,0.0007352706115533391
LAO,2022,AGR,1,5.985,0.0024529512877072097
LAO,2022,AGR,2,0.707,0.000289763836325647
LAO,2022,AGR,3,28.887,0.011839332305429936
LAO,2022,AGR,4,0.991,0.0004061611906629649
LAO,2022,AGR,5,46.715,0.019146135238971147
LAO,2022,AGR,6,2210.865,0.9061226647780785
LAO,2022,AGR,7,4.351,0.001783256650428416
LAO,2022,AGR,8,4.38,0.0017951422957656771
LAO,2022,AGR,9,135.243,0.05542932180507705
LAO,2022,CON,3,4.353,0.036329494241362045
LAO,2022,CON,6,1.446,0.012068102153229844
LAO,2022,CON,7,4.855,0.040519112001335345
LAO,2022,CON,8,2.151,0.017951927891837756
LAO,2022,CON,9,107.015,0.8931313637122351
LAO,2022,MAN,3,8.471,0.0726737701823922
LAO,2022,MAN,5,15.565,0.13353408486470716
LAO,2022,MAN,6,4.373,0.03751651481614934
LAO,2022,MAN,7,70.883,0.6081141366826237
LAO,2022,MAN,8,5.822,0.049947667335838435
LAO,2022,MAN,9,11.448,0.09821382611828897
LAO,2022,MEL,2,2.527,0.24755094043887152
LAO,2022,MEL,3,3.545,0.34727664576802514
LAO,2022,MEL,5,0.887,0.08689263322884014
LAO,2022,MEL,6,0.337,0.03301332288401255
LAO,2022,MEL,8,1.687,0.165262539184953
LAO,2022,MEL,9,1.225,0.12000391849529783
LAO,2022,MKT,0,2.486,0.004752455562819969
LAO,2022,MKT,1,6.634,0.012682136043341782
LAO,2022,MKT,2,3.818,0.007298823547404119
LAO,2022,MKT,3,113.108,0.21622716966992797
LAO,2022,MKT,4,4.773,0.009124485278093205
LAO,2022,MKT,5,276.449,0.5284841463741019
LAO,2022,MKT,6,35.098,0.06709641405625713
LAO,2022,MKT,7,21.429,0.04096555521145177
LAO,2022,MKT,8,42.911,0.08203242986973759
LAO,2022,MKT,9,16.392,0.031336384386864403
LAO,2022,PUB,0,60.736,0.20772043106367116
LAO,2022,PUB,1,11.819,0.04042162432069168
LAO,2022,PUB,2,53.757,0.18385187059881736
LAO,2022,PUB,3,66.471,0.22733444371103279
LAO,2022,PUB,4,0.484,0.0016553063855837863
LAO,2022,PUB,5,70.081,0.2396808405125978
LAO,2022,PUB,6,8.19,0.028010246483328945
LAO,2022,PUB,7,5.438,0.018598256456207912
LAO,2022,PUB,8,4.741,0.016214478458786635
LAO,2022,PUB,9,10.676,0.03651250200928203
LBN,2019,AGR,1,0.848,0.01499266278884744
LBN,2019,AGR,2,0.504,0.008910733544314988
LBN,2019,AGR,3,0.196,0.0034652852672336066
LBN,2019,AGR,5,0.551,0.009741694807376109
LBN,2019,AGR,6,36.254,0.6409716942769753
LBN,2019,AGR,7,0.345,0.006099609271406093
LBN,2019,AGR,8,1.955,0.03456445253796786
LBN,2019,AGR,9,15.908,0.2812538675058786
LBN,2019,CON,1,6.655,0.04728006422415937
LBN,2019,CON,2,4.244,0.03015125357886286
LBN,2019,CON,3,4.638,0.03295040388755088
LBN,2019,CON,4,1.04,0.0073886201041511255
LBN,2019,CON,5,0.838,0.005953522737767926
LBN,2019,CON,7,87.239,0.6197844512173463
LBN,2019,CON,8,7.987,0.05674318151139908
LBN,2019,CON,9,28.116,0.19974850273876255
LBN,2019,MAN,1,14.283,0.08256117087382008
LBN,2019,MAN,2,6.33,0.036589806877496404
LBN,2019,MAN,3,6.378,0.036867265128700165
LBN,2019,MAN,4,3.379,0.019531904808698316
LBN,2019,MAN,5,14.691,0.08491956600905208
LBN,2019,MAN,6,0.332,0.0019190862374927023
LBN,2019,MAN,7,93.297,0.5392921346366164
LBN,2019,MAN,8,22.814,0.13187359464505577
LBN,2019,MAN,9,11.495,0.0664454707830681
LBN,2019,MEL,1,1.129,0.09149850068887268
LBN,2019,MEL,2,0.64,0.05186806062079585
LBN,2019,MEL,3,0.763,0.06183645352135505
LBN,2019,MEL,4,1.752,0.14198881594942864
LBN,2019,MEL,5,0.521,0.04222384309911662
LBN,2019,MEL,7,2.577,0.2088499878434233
LBN,2019,MEL,8,3.546,0.28738147337709696
LBN,2019,MEL,9,1.411,0.11435286489991085
LBN,2019,MKT,1,72.181,0.1124901623121099
LBN,2019,MKT,2,86.976,0.13554736505809106
LBN,2019,MKT,3,31.922,0.04974870064597571
LBN,2019,MKT,4,38.48,0.05996898693243359
LBN,2019,MKT,5,204.763,0.3191119976935005
LBN,2019,MKT,6,1.01,0.0015740300624157465
LBN,2019,MKT,7,68.711,0.1070823560580677
LBN,2019,MKT,8,90.977,0.14178270592910633
LBN,2019,MKT,9,46.645,0.07269369530829951
LBN,2019,PUB,0,71.126,0.12717536095838364
LBN,2019,PUB,1,13.508,0.02415269768897233
LBN,2019,PUB,2,152.447,0.2725796790487685
LBN,2019,PUB,3,34.303,0.06133476375664923
LBN,2019,PUB,4,23.644,0.04227616110142595
LBN,2019,PUB,5,100.782,0.18020115327879843
LBN,2019,PUB,6,0.49,0.0008761342809887802
LBN,2019,PUB,7,11.494,0.020551606991193957
LBN,2019,PUB,8,13.419,0.02399356309507845
LBN,2019,PUB,9,138.062,0.24685887979974078
LBR,2017,AGR,0,1.786,0.0093556345959424
LBR,2017,AGR,1,1.279,0.006699807753757182
LBR,2017,AGR,3,0.575,0.003012032414707099
LBR,2017,AGR,5,4.24,0.022210465110188003
LBR,2017,AGR,6,161.972,0.8484607204781536
LBR,2017,AGR,7,0.786,0.004117317352973531
LBR,2017,AGR,9,20.263,0.10614402229427819
LBR,2017,MAN,2,1.159,0.07501132612775872
LBR,2017,MAN,3,1.635,0.10581839363148017
LBR,2017,MAN,5,2.077,0.13442495631350723
LBR,2017,MAN,6,1.561,0.10102905960779238
LBR,2017,MAN,7,7.896,0.5110348844734969
LBR,2017,MAN,9,1.123,0.07268137984596466
LBR,2017,MEL,2,1.01,0.08190074602659747
LBR,2017,MEL,3,1.21,0.09811871553681478
LBR,2017,MEL,5,1.359,0.11020110282192669
LBR,2017,MEL,6,0.875,0.07095361660720077
LBR,2017,MEL,7,1.103,0.08944210184884852
LBR,2017,MEL,8,0.82,0.066493674991891
LBR,2017,MEL,9,5.955,0.4828900421667207
LBR,2017,MKT,0,0.907,0.004954091358469748
LBR,2017,MKT,1,17.814,0.09730119455323052
LBR,2017,MKT,2,6.437,0.03515930107438784
LBR,2017,MKT,3,17.886,0.09769446310649384
LBR,2017,MKT,4,4.114,0.02247092816840633
LBR,2017,MKT,5,96.11,0.5249588979741207
LBR,2017,MKT,6,9.652,0.05271983439024256
LBR,2017,MKT,7,4.312,0.023552416689880434
LBR,2017,MKT,8,15.74,0.0859728753939513
LBR,2017,MKT,9,10.109,0.05521599729081663
LBR,2017,PUB,1,3.896,0.06806310162296256
LBR,2017,PUB,2,31.289,0.5466186824129557
LBR,2017,PUB,3,5.193,0.09072168550514491
LBR,2017,PUB,5,11.044,0.1929386279065705
LBR,2017,PUB,7,1.351,0.02360196362746982
LBR,2017,PUB,9,4.468,0.07805593892489648
LCA,2024,CON,1,0.75,0.08113370835136305
LCA,2024,CON,3,0.279,0.030181739506707057
LCA,2024,CON,7,5.792,0.6265685850281264
LCA,2024,CON,8,0.186,0.020121159671138037
LCA,2024,CON,9,2.237,0.24199480744266552
LCA,2024,MAN,1,0.219,0.04696547287154192
LCA,2024,MAN,3,0.24,0.05146901136607334
LCA,2024,MAN,4,0.146,0.03131031524769461
LCA,2024,MAN,5,0.528,0.11323182500536136
LCA,2024,MAN,7,2.382,0.5108299378082779
LCA,2024,MAN,8,0.619,0.13274715848166416
LCA,2024,MAN,9,0.529,0.11344627921938666
LCA,2024,MEL,3,0.148,0.10178817056396149
LCA,2024,MEL,4,0.385,0.26478679504814306
LCA,2024,MEL,7,0.354,0.24346629986244842
LCA,2024,MEL,8,0.27,0.18569463548830814
LCA,2024,MEL,9,0.297,0.20426409903713894
LCA,2024,MKT,1,3.742,0.07660654697320203
LCA,2024,MKT,2,2.865,0.058652527279055004
LCA,2024,MKT,3,5.233,0.107130427661883
LCA,2024,MKT,4,4.719,0.09660777529838065
LCA,2024,MKT,5,19.859,0.4065551620365631
LCA,2024,MKT,6,0.283,0.005793600425819394
LCA,2024,MKT,7,2.459,0.05034086023706675
LCA,2024,MKT,8,4.362,0.08929924048559787
LCA,2024,MKT,9,5.325,0.10901385960243207
LCA,2024,PUB,1,1.312,0.055302647108413434
LCA,2024,PUB,2,6.319,0.26635474624852473
LCA,2024,PUB,3,2.027,0.08544090372618447
LCA,2024,PUB,4,2.236,0.09425054796830216
LCA,2024,PUB,5,8.357,0.3522593154611364
LCA,2024,PUB,7,0.315,0.013277693474962066
LCA,2024,PUB,8,0.511,0.02153936941493846
LCA,2024,PUB,9,2.647,0.11157477659753837
LKA,2023,AGR,1,9.658,0.004912185403719284
LKA,2023,AGR,3,15.148,0.007704471370422418
LKA,2023,AGR,4,1.419,0.0007217220012298265
LKA,2023,AGR,5,4.31,0.0021921224984500012
LKA,2023,AGR,6,1042.538,0.5302484931065122
LKA,2023,AGR,7,1.891,0.0009617873885310796
LKA,2023,AGR,8,15.488,0.00787739982737671
LKA,2023,AGR,9,875.679,0.4453818184037584
LKA,2023,CON,1,10.322,0.019152659050382884
LKA,2023,CON,2,14.742,0.027354049575735763
LKA,2023,CON,3,15.611,0.02896649490753025
LKA,2023,CON,4,3.112,0.0057743726956783125
LKA,2023,CON,5,1.425,0.0026441134612280193
LKA,2023,CON,7,281.608,0.522528774448772
LKA,2023,CON,8,11.189,0.020761393345740564
LKA,2023,CON,9,200.924,0.3728181425149323
LKA,2023,MAN,1,57.146,0.04148776914487832
LKA,2023,MAN,2,22.264,0.016163575617568524
LKA,2023,MAN,3,125.196,0.09089179900364305
LKA,2023,MAN,4,34.127,0.02477606652446825
LKA,2023,MAN,5,31.376,0.0227788514452403
LKA,2023,MAN,6,10.594,0.007691201944507768
LKA,2023,MAN,7,569.996,0.41381483326049173
LKA,2023,MAN,8,259.497,0.18839379186274613
LKA,2023,MAN,9,267.222,0.19400211119645597
LKA,2023,MEL,1,4.484,0.035505020112121116
LKA,2023,MEL,2,3.866,0.03061159851772084
LKA,2023,MEL,3,8.985,0.07114464890887784
LKA,2023,MEL,4,3.011,0.023841573496341813
LKA,2023,MEL,5,2.311,0.018298862952522723
LKA,2023,MEL,7,15.938,0.12619960092484084
LKA,2023,MEL,8,22.739,0.18005099293700313
LKA,2023,MEL,9,64.958,0.5143477021505717
LKA,2023,MKT,1,198.827,0.0827360267715402
LKA,2023,MKT,2,101.001,0.042028604967898384
LKA,2023,MKT,3,263.943,0.10983214107822696
LKA,2023,MKT,4,134.752,0.05607309409445692
LKA,2023,MKT,5,749.685,0.3119594332269868
LKA,2023,MKT,6,14.718,0.006124464192607285
LKA,2023,MKT,7,193.158,0.08037703862723453
LKA,2023,MKT,8,430.075,0.17896310216303696
LKA,2023,MKT,9,316.99,0.13190609487801216
LKA,2023,PUB,0,27.694,0.01907526235890202
LKA,2023,PUB,1,39.588,0.027267692867199145
LKA,2023,PUB,2,445.795,0.3070577230911651
LKA,2023,PUB,3,261.656,0.18022520574062492
LKA,2023,PUB,4,86.565,0.05962483159162105
LKA,2023,PUB,5,195.641,0.1347549434230501
LKA,2023,PUB,7,43.138,0.029712886099455306
LKA,2023,PUB,8,20.796,0.0143240108332392
LKA,2023,PUB,9,330.955,0.22795744399474316
LSO,2024,AGR,3,0.299,0.0008486603088101725
LSO,2024,AGR,5,0.773,0.002194028156221617
LSO,2024,AGR,6,269.521,0.7649892143505904
LSO,2024,AGR,7,0.405,0.0011495231607629428
LSO,2024,AGR,8,0.919,0.002608424159854678
LSO,2024,AGR,9,80.403,0.22821014986376023
LSO,2024,CON,1,1.234,0.025160053827019534
LSO,2024,CON,2,0.456,0.009297394282918077
LSO,2024,CON,3,0.589,0.012009134282102516
LSO,2024,CON,4,0.338,0.006891489621987523
LSO,2024,CON,5,0.539,0.01098968315458957
LSO,2024,CON,7,28.13,0.573543204338784
LSO,2024,CON,8,2.234,0.04554907637727847
LSO,2024,CON,9,15.526,0.31655996411532034
LSO,2024,MAN,1,1.17,0.01850563077312413
LSO,2024,MAN,3,2.14,0.033847905858534734
LSO,2024,MAN,4,0.669,0.010581424775401747
LSO,2024,MAN,5,0.899,0.0142192838162723
LSO,2024,MAN,7,30.316,0.4795014551436163
LSO,2024,MAN,8,23.275,0.3681355181576616
LSO,2024,MAN,9,4.755,0.07520878147538909
LSO,2024,MEL,3,2.083,0.09831500448388163
LSO,2024,MEL,5,0.335,0.01581158257422004
LSO,2024,MEL,7,1.193,0.0563081134658045
LSO,2024,MEL,8,14.988,0.7074149242459998
LSO,2024,MEL,9,2.588,0.12215037523009392
LSO,2024,MKT,1,4.398,0.032087668354467316
LSO,2024,MKT,2,2.888,0.02107075630006858
LSO,2024,MKT,3,8.375,0.061103734076549295
LSO,2024,MKT,4,3.409,0.02487195575724854
LSO,2024,MKT,5,60.522,0.44156659030219897
LSO,2024,MKT,7,7.535,0.0549751207482745
LSO,2024,MKT,8,16.094,0.1174213129824459
LSO,2024,MKT,9,33.841,0.24690286147874682
LSO,2024,PUB,0,3.269,0.018259917553874856
LSO,2024,PUB,1,5.713,0.031911565917799645
LSO,2024,PUB,2,23.695,0.1323550769162021
LSO,2024,PUB,3,15.207,0.08494296917766135
LSO,2024,PUB,4,2.849,0.015913889602627553
LSO,2024,PUB,5,27.238,0.152145498419224
LSO,2024,PUB,6,0.575,0.003211823980874286
LSO,2024,PUB,7,3.087,0.017243305441667692
LSO,2024,PUB,8,1.429,0.00798208081507714
LSO,2024,PUB,9,95.964,0.5360338721749913
MDA,2024,AGR,1,3.95,0.005464684992038162
MDA,2024,AGR,2,2.421,0.0033493676875251616
MDA,2024,AGR,3,1.157,0.00160066849007295
MDA,2024,AGR,4,0.515,0.0007124842457973806
MDA,2024,AGR,5,0.521,0.0007207850331270589
MDA,2024,AGR,6,666.523,0.9221109455565194
MDA,2024,AGR,7,1.463,0.0020240086438865395
MDA,2024,AGR,8,10.272,0.014210947908409113
MDA,2024,AGR,9,36.001,0.049806107442624266
MDA,2024,CON,1,4.708,0.07363843964087967
MDA,2024,CON,2,3.296,0.05155316420058185
MDA,2024,CON,3,0.923,0.014436762911752747
MDA,2024,CON,7,46.257,0.7235117464885663
MDA,2024,CON,8,3.272,0.05117777708261645
MDA,2024,CON,9,5.478,0.08568210967560297
MDA,2024,MAN,1,6.43,0.06692757665965818
MDA,2024,MAN,2,5.709,0.05942294481337302
MDA,2024,MAN,3,4.245,0.044184690967379314
MDA,2024,MAN,4,2.816,0.029310739638195558
MDA,2024,MAN,5,1.917,0.019953369277848326
MDA,2024,MAN,7,43.836,0.4562732893394675
MDA,2024,MAN,8,20.456,0.2129192081104149
MDA,2024,MAN,9,10.665,0.11100818119366321
MDA,2024,MEL,1,1.101,0.0591522054478053
MDA,2024,MEL,2,2.359,0.1267393757051523
MDA,2024,MEL,3,0.299,0.01606404126148391
MDA,2024,MEL,4,0.531,0.028528447859023264
MDA,2024,MEL,7,7.056,0.3790898834148176
MDA,2024,MEL,8,2.631,0.14135281792295706
MDA,2024,MEL,9,4.636,0.24907322838876056
MDA,2024,MKT,1,36.096,0.13478262493045415
MDA,2024,MKT,2,48.185,0.17992300482806775
MDA,2024,MKT,3,18.749,0.0700088495905664
MDA,2024,MKT,4,20.581,0.07684954575835763
MDA,2024,MKT,5,75.063,0.28028557666097853
MDA,2024,MKT,7,14.164,0.05288843914879634
MDA,2024,MKT,8,26.224,0.09792053291711629
MDA,2024,MKT,9,28.747,0.10734142616566283
MDA,2024,PUB,0,1.22,0.004836778546904858
MDA,2024,PUB,1,18.713,0.07418904667887755
MDA,2024,PUB,2,90.52,0.35887310989002275
MDA,2024,PUB,3,37.611,0.14911153928494966
MDA,2024,PUB,4,4.819,0.01910527526027419
MDA,2024,PUB,5,52.174,0.20684760975919186
MDA,2024,PUB,7,4.082,0.016183385269234123
MDA,2024,PUB,8,7.433,0.02946866798290476
MDA,2024,PUB,9,35.662,0.1413845873276402
MDG,2022,AGR,3,3.14,0.00037790557030403587
MDG,2022,AGR,5,9.128,0.0010985738999156813
MDG,2022,AGR,6,6208.935,0.7472583191578628
MDG,2022,AGR,7,7.682,0.0009245447742278993
MDG,2022,AGR,8,3.317,0.000399207890668308
MDG,2022,AGR,9,2076.752,0.24994144870702137
MDG,2022,CON,1,1.89,0.009706643658326143
MDG,2022,CON,2,1.627,0.008355930810633141
MDG,2022,CON,4,3.496,0.017954722872755662
MDG,2022,CON,7,133.17,0.6839331936398373
MDG,2022,CON,8,2.649,0.013604708492542833
MDG,2022,CON,9,51.88,0.26644480052590497
MDG,2022,MAN,1,2.958,0.004627319330399673
MDG,2022,MAN,2,1.689,0.002642171179528414
MDG,2022,MAN,3,4.231,0.006618724843448619
MDG,2022,MAN,4,4.851,0.007588615980990133
MDG,2022,MAN,5,14.275,0.02233096127162114
MDG,2022,MAN,6,15.533,0.024298901676503757
MDG,2022,MAN,7,487.937,0.7632996322235379
MDG,2022,MAN,8,42.48,0.0664531863270379
MDG,2022,MAN,9,65.293,0.10214048716693234
MDG,2022,MEL,1,1.486,0.004494463583049279
MDG,2022,MEL,2,1.921,0.005810137646727903
MDG,2022,MEL,3,3.349,0.010129178021286699
MDG,2022,MEL,4,4.478,0.013543881510696278
MDG,2022,MEL,5,4.706,0.014233476192348524
MDG,2022,MEL,7,265.101,0.8018080688626829
MDG,2022,MEL,8,1.668,0.005044929513140105
MDG,2022,MEL,9,47.92,0.14493586467006825
MDG,2022,MKT,0,0.832,0.0005491104015501808
MDG,2022,MKT,1,20.414,0.013473004491881482
MDG,2022,MKT,2,13.44,0.008870244948118305
MDG,2022,MKT,3,32.478,0.021435105314359104
MDG,2022,MKT,4,53.548,0.03534106223823207
MDG,2022,MKT,5,694.163,0.4581395717202863
MDG,2022,MKT,6,18.361,0.012118048176517874
MDG,2022,MKT,7,156.118,0.1030360789293403
MDG,2022,MKT,8,100.382,0.0662509619331854
MDG,2022,MKT,9,425.442,0.2807868118465289
MDG,2022,PUB,0,20.214,0.02358957362785096
MDG,2022,PUB,1,28.586,0.03335962955010129
MDG,2022,PUB,2,270.855,0.31608558251566105
MDG,2022,PUB,3,105.87,0.12354942910757799
MDG,2022,PUB,4,37.364,0.043603484170922295
MDG,2022,PUB,5,33.913,0.03957619523307161
MDG,2022,PUB,7,20.422,0.023832307936478298
MDG,2022,PUB,8,6.511,0.007598284055156704
MDG,2022,PUB,9,333.169,0.3888055138031798
MDV,2019,AGR,1,0.094,0.0038311053146397127
MDV,2019,AGR,3,0.267,0.010881969351157483
MDV,2019,AGR,6,23.638,0.9634007173133355
MDV,2019,AGR,7,0.156,0.006358004564721226
MDV,2019,AGR,8,0.064,0.0026084121291164004
MDV,2019,AGR,9,0.317,0.01291979132702967
MDV,2019,CON,1,0.998,0.17561147281365477
MDV,2019,CON,2,0.214,0.03765616751715643
MDV,2019,CON,3,1.215,0.21379553052964986
MDV,2019,CON,4,0.122,0.021467534752771425
MDV,2019,CON,6,0.731,0.12862924511701565
MDV,2019,CON,7,1.972,0.3469998240366004
MDV,2019,CON,9,0.431,0.07584022523315151
MDV,2019,MAN,1,0.359,0.01914973062356644
MDV,2019,MAN,2,0.087,0.004640742518803008
MDV,2019,MAN,3,0.614,0.03275190697178215
