onet_soc_code,n_tasks,mean_exposure,ai_material_share,rule_based_share,info_transformation_share,inference_scoring_share,physical_execution_share,planning_control_share,software_like_share,llm_like_share
29-1011.00,11,1.2727272727272727,0.8181818181818182,0.0909090909090909,0.2727272727272727,0.2727272727272727,0.0,0.1818181818181818,0.3636363636363636,0.5454545454545454
29-1021.00,20,0.85,0.25,0.05,0.1,0.05,0.15,0.15,0.15,0.15
29-1022.00,14,0.4285714285714285,0.1428571428571428,0.0,0.0,0.0714285714285714,0.1428571428571428,0.0714285714285714,0.0,0.0714285714285714
29-1023.00,11,1.5454545454545454,0.5454545454545454,0.0,0.2727272727272727,0.1818181818181818,0.2727272727272727,0.0909090909090909,0.2727272727272727,0.4545454545454545
29-1024.00,12,0.6666666666666666,0.1666666666666666,0.0,0.0,0.0833333333333333,0.25,0.0,0.0,0.0833333333333333
29-1031.00,28,1.5,0.6071428571428571,0.1428571428571428,0.4642857142857143,0.1071428571428571,0.0,0.0714285714285714,0.6071428571428571,0.5714285714285714
29-1041.00,10,1.2,0.4,0.1,0.1,0.2,0.0,0.2,0.2,0.3
29-1051.00,20,1.8,0.55,0.25,0.1,0.15,0.15,0.15,0.35,0.25
29-1071.00,12,1.5833333333333333,0.5833333333333334,0.1666666666666666,0.0833333333333333,0.1666666666666666,0.0833333333333333,0.25,0.25,0.25
29-1071.01,16,1.0,0.3125,0.375,0.0,0.0,0.1875,0.0625,0.375,0.0
29-1081.00,11,1.0,0.4545454545454545,0.0909090909090909,0.0909090909090909,0.1818181818181818,0.0909090909090909,0.0909090909090909,0.1818181818181818,0.2727272727272727
29-1122.00,17,1.0,0.3529411764705882,0.0588235294117647,0.1764705882352941,0.1176470588235294,0.1176470588235294,0.0588235294117647,0.2352941176470588,0.2941176470588235
29-1122.01,21,0.8571428571428571,0.2857142857142857,0.0,0.0952380952380952,0.1904761904761904,0.0,0.0952380952380952,0.0952380952380952,0.2857142857142857
29-1123.00,24,1.0416666666666667,0.3333333333333333,0.0833333333333333,0.1666666666666666,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.25,0.25
29-1124.00,22,1.5,0.3181818181818182,0.3181818181818182,0.0,0.0909090909090909,0.2727272727272727,0.1363636363636363,0.3181818181818182,0.0909090909090909
29-1125.00,11,1.181818181818182,0.3636363636363636,0.0909090909090909,0.2727272727272727,0.0,0.0,0.1818181818181818,0.3636363636363636,0.2727272727272727
29-1126.00,22,1.318181818181818,0.3181818181818182,0.2272727272727272,0.0,0.0909090909090909,0.3181818181818182,0.0454545454545454,0.2272727272727272,0.0909090909090909
29-1127.00,23,1.173913043478261,0.2608695652173913,0.0,0.217391304347826,0.0869565217391304,0.0,0.1739130434782608,0.217391304347826,0.3043478260869565
29-1128.00,25,1.2,0.36,0.08,0.12,0.12,0.16,0.16,0.2,0.24
29-1129.01,25,0.76,0.28,0.04,0.24,0.04,0.04,0.08,0.28,0.28
29-1129.02,30,0.7666666666666667,0.3,0.0,0.2666666666666666,0.0666666666666666,0.0333333333333333,0.0,0.2666666666666666,0.3333333333333333
29-1131.00,21,0.9047619047619048,0.3333333333333333,0.0,0.0952380952380952,0.1428571428571428,0.0952380952380952,0.1904761904761904,0.0952380952380952,0.238095238095238
29-1141.00,27,1.148148148148148,0.3703703703703703,0.2962962962962963,0.037037037037037,0.037037037037037,0.1481481481481481,0.1851851851851851,0.3333333333333333,0.074074074074074
29-1141.01,27,1.1851851851851851,0.5925925925925926,0.1111111111111111,0.1851851851851851,0.2592592592592592,0.1111111111111111,0.1111111111111111,0.2962962962962963,0.4444444444444444
29-1141.02,24,1.0416666666666667,0.4583333333333333,0.125,0.0416666666666666,0.2916666666666667,0.0416666666666666,0.0416666666666666,0.1666666666666666,0.3333333333333333
29-1141.03,29,1.137931034482759,0.3448275862068966,0.1034482758620689,0.1034482758620689,0.2413793103448276,0.1379310344827586,0.0344827586206896,0.2068965517241379,0.3448275862068966
29-1141.04,30,1.0333333333333334,0.4,0.1,0.3,0.1333333333333333,0.0,0.1,0.4,0.4333333333333333
29-1151.00,24,0.9166666666666666,0.375,0.1666666666666666,0.0416666666666666,0.1666666666666666,0.0833333333333333,0.125,0.2083333333333333,0.2083333333333333
29-1161.00,21,0.9523809523809524,0.3333333333333333,0.0476190476190476,0.3333333333333333,0.0476190476190476,0.0476190476190476,0.1428571428571428,0.3809523809523809,0.3809523809523809
29-1171.00,27,1.3703703703703705,0.6666666666666666,0.074074074074074,0.2592592592592592,0.1851851851851851,0.0,0.2962962962962963,0.3333333333333333,0.4444444444444444
29-1181.00,22,0.8636363636363636,0.2727272727272727,0.2272727272727272,0.0454545454545454,0.0909090909090909,0.0454545454545454,0.0909090909090909,0.2727272727272727,0.1363636363636363
29-1211.00,18,1.0555555555555556,0.4444444444444444,0.0555555555555555,0.0555555555555555,0.1666666666666666,0.0555555555555555,0.3333333333333333,0.1111111111111111,0.2222222222222222
29-1212.00,26,1.1538461538461535,0.4230769230769231,0.0769230769230769,0.1923076923076923,0.1538461538461538,0.2307692307692307,0.1538461538461538,0.2692307692307692,0.3461538461538461
29-1213.00,18,1.1666666666666667,0.4444444444444444,0.1111111111111111,0.1111111111111111,0.2777777777777778,0.0555555555555555,0.1111111111111111,0.2222222222222222,0.3888888888888889
29-1214.00,17,1.0588235294117647,0.5294117647058824,0.0,0.1764705882352941,0.2352941176470588,0.0,0.2352941176470588,0.1764705882352941,0.4117647058823529
29-1215.00,12,1.5833333333333333,0.5,0.1666666666666666,0.0833333333333333,0.0833333333333333,0.0,0.3333333333333333,0.25,0.1666666666666666
29-1216.00,19,1.4736842105263157,0.5263157894736842,0.0526315789473684,0.2631578947368421,0.2631578947368421,0.1052631578947368,0.1578947368421052,0.3157894736842105,0.5263157894736842
29-1217.00,24,1.0416666666666667,0.5,0.0,0.2083333333333333,0.2916666666666667,0.0,0.125,0.2083333333333333,0.5
29-1218.00,15,1.1333333333333333,0.4666666666666667,0.0666666666666666,0.3333333333333333,0.0666666666666666,0.0,0.2,0.4,0.4
29-1221.00,17,1.0,0.3529411764705882,0.0588235294117647,0.1764705882352941,0.1764705882352941,0.0588235294117647,0.1176470588235294,0.2352941176470588,0.3529411764705882
29-1222.00,19,1.263157894736842,0.5789473684210527,0.0,0.2105263157894736,0.3157894736842105,0.0526315789473684,0.1052631578947368,0.2105263157894736,0.5263157894736842
29-1223.00,12,1.1666666666666667,0.4166666666666667,0.0833333333333333,0.0833333333333333,0.1666666666666666,0.0,0.1666666666666666,0.1666666666666666,0.25
29-1224.00,30,1.1666666666666667,0.4333333333333333,0.2333333333333333,0.1666666666666666,0.1333333333333333,0.0333333333333333,0.0666666666666666,0.4,0.3
29-1229.01,16,0.875,0.25,0.0,0.1875,0.1875,0.0625,0.1875,0.1875,0.375
29-1229.02,14,1.1428571428571428,0.5,0.1428571428571428,0.1428571428571428,0.0714285714285714,0.0,0.3571428571428571,0.2857142857142857,0.2142857142857142
29-1229.03,14,0.9285714285714286,0.2857142857142857,0.0,0.1428571428571428,0.0714285714285714,0.3571428571428571,0.1428571428571428,0.1428571428571428,0.2142857142857142
29-1229.04,15,1.0666666666666669,0.2666666666666666,0.0,0.0666666666666666,0.2666666666666666,0.0666666666666666,0.0666666666666666,0.0666666666666666,0.3333333333333333
29-1229.05,15,1.2,0.4666666666666667,0.0,0.2,0.2666666666666666,0.0,0.0666666666666666,0.2,0.4666666666666667
29-1229.06,27,0.9629629629629628,0.3333333333333333,0.1481481481481481,0.1111111111111111,0.2222222222222222,0.0,0.074074074074074,0.2592592592592592,0.3333333333333333
29-1241.00,18,1.0555555555555556,0.3333333333333333,0.0555555555555555,0.1111111111111111,0.2777777777777778,0.1111111111111111,0.1666666666666666,0.1666666666666666,0.3888888888888889
29-1242.00,15,1.1333333333333333,0.5333333333333333,0.0666666666666666,0.1333333333333333,0.2,0.0,0.2666666666666666,0.2,0.3333333333333333
29-1243.00,18,0.9444444444444444,0.3888888888888889,0.1111111111111111,0.0555555555555555,0.2777777777777778,0.1111111111111111,0.1111111111111111,0.1666666666666666,0.3333333333333333
29-1291.00,18,0.6111111111111112,0.2777777777777778,0.1666666666666666,0.1111111111111111,0.0555555555555555,0.0,0.1111111111111111,0.2777777777777778,0.1666666666666666
29-1292.00,16,0.6875,0.125,0.0625,0.0625,0.0625,0.1875,0.0,0.125,0.125
29-1299.01,20,1.05,0.3,0.15,0.25,0.05,0.15,0.05,0.4,0.3
29-1299.02,16,1.1875,0.5,0.0625,0.1875,0.1875,0.125,0.0625,0.25,0.375
29-2011.00,15,1.8666666666666667,0.6,0.2666666666666666,0.0666666666666666,0.1333333333333333,0.3333333333333333,0.0666666666666666,0.3333333333333333,0.2
29-2011.01,30,1.8666666666666667,0.6,0.3333333333333333,0.1333333333333333,0.2,0.1666666666666666,0.0333333333333333,0.4666666666666667,0.3333333333333333
29-2011.02,13,1.6923076923076923,0.6153846153846154,0.2307692307692307,0.0769230769230769,0.3846153846153846,0.0769230769230769,0.0769230769230769,0.3076923076923077,0.4615384615384615
29-2011.04,16,1.9375,0.4375,0.25,0.0625,0.125,0.4375,0.0625,0.3125,0.1875
29-2012.00,13,1.8461538461538465,0.5384615384615384,0.1538461538461538,0.0769230769230769,0.3846153846153846,0.2307692307692307,0.0,0.2307692307692307,0.4615384615384615
29-2012.01,8,2.0,0.125,0.0,0.0,0.0,1.0,0.0,0.0,0.0
29-2031.00,21,1.4285714285714286,0.4761904761904761,0.1428571428571428,0.0952380952380952,0.1904761904761904,0.238095238095238,0.0476190476190476,0.238095238095238,0.2857142857142857
29-2032.00,20,1.5,0.55,0.25,0.1,0.15,0.25,0.0,0.35,0.25
29-2033.00,17,1.6470588235294117,0.4705882352941176,0.2352941176470588,0.0588235294117647,0.1176470588235294,0.4117647058823529,0.0,0.2941176470588235,0.1764705882352941
29-2034.00,30,1.7,0.5666666666666667,0.3,0.1,0.0666666666666666,0.3666666666666666,0.1,0.4,0.1666666666666666
29-2035.00,24,1.4166666666666667,0.4166666666666667,0.2916666666666667,0.0833333333333333,0.0416666666666666,0.1666666666666666,0.0833333333333333,0.375,0.125
29-2036.00,19,1.631578947368421,0.5263157894736842,0.1052631578947368,0.0526315789473684,0.1052631578947368,0.1578947368421052,0.3684210526315789,0.1578947368421052,0.1578947368421052
29-2042.00,12,0.5833333333333334,0.0,0.1666666666666666,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.25,0.1666666666666666
29-2043.00,13,0.5384615384615384,0.1538461538461538,0.0,0.0769230769230769,0.0769230769230769,0.1538461538461538,0.0769230769230769,0.0769230769230769,0.1538461538461538
29-2051.00,13,1.7692307692307692,0.6923076923076923,0.2307692307692307,0.2307692307692307,0.0,0.0769230769230769,0.3076923076923077,0.4615384615384615,0.2307692307692307
29-2052.00,21,2.4761904761904763,0.4761904761904761,0.4761904761904761,0.1428571428571428,0.0,0.3333333333333333,0.0476190476190476,0.6190476190476191,0.1428571428571428
29-2053.00,16,0.875,0.125,0.25,0.0,0.0625,0.125,0.0,0.25,0.0625
29-2055.00,16,1.3125,0.3125,0.25,0.0,0.125,0.3125,0.0,0.25,0.125
29-2056.00,31,1.2258064516129032,0.2258064516129032,0.1612903225806451,0.0,0.064516129032258,0.4193548387096774,0.032258064516129,0.1612903225806451,0.064516129032258
29-2057.00,20,1.6,0.3,0.1,0.1,0.15,0.45,0.0,0.2,0.25
29-2061.00,22,1.4090909090909092,0.2727272727272727,0.2272727272727272,0.0,0.0909090909090909,0.2727272727272727,0.0909090909090909,0.2272727272727272,0.0909090909090909
29-2072.00,17,2.764705882352941,0.7647058823529411,0.4117647058823529,0.4117647058823529,0.0,0.0588235294117647,0.0588235294117647,0.8235294117647058,0.4117647058823529
29-2081.00,21,1.9047619047619049,0.3333333333333333,0.238095238095238,0.0952380952380952,0.0952380952380952,0.3809523809523809,0.0476190476190476,0.3333333333333333,0.1904761904761904
29-2091.00,15,1.2,0.2666666666666666,0.0666666666666666,0.2,0.0,0.2666666666666666,0.1333333333333333,0.2666666666666666,0.2
29-2092.00,11,1.0,0.0,0.1818181818181818,0.0,0.0,0.2727272727272727,0.0,0.1818181818181818,0.0
29-2099.01,16,1.3125,0.5,0.125,0.25,0.1875,0.125,0.0625,0.375,0.4375
29-2099.05,31,1.5806451612903225,0.4838709677419355,0.1290322580645161,0.0967741935483871,0.1612903225806451,0.4193548387096774,0.0,0.2258064516129032,0.2580645161290322
29-2099.08,13,1.5384615384615383,0.4615384615384615,0.1538461538461538,0.4615384615384615,0.0,0.0,0.0769230769230769,0.6153846153846154,0.4615384615384615
29-9021.00,16,2.1875,0.8125,0.3125,0.5,0.0,0.0,0.125,0.8125,0.5
29-9091.00,23,1.0,0.2608695652173913,0.0869565217391304,0.1304347826086956,0.1304347826086956,0.0869565217391304,0.0434782608695652,0.217391304347826,0.2608695652173913
29-9092.00,19,1.3157894736842106,0.5263157894736842,0.1052631578947368,0.3684210526315789,0.1052631578947368,0.0,0.0526315789473684,0.4736842105263157,0.4736842105263157
29-9093.00,28,0.8928571428571429,0.1785714285714285,0.1428571428571428,0.0,0.1071428571428571,0.3571428571428571,0.0357142857142857,0.1428571428571428,0.1071428571428571
29-9099.01,36,1.0555555555555556,0.3611111111111111,0.1111111111111111,0.2222222222222222,0.1944444444444444,0.1111111111111111,0.0,0.3333333333333333,0.4166666666666667
31-1121.00,15,0.6666666666666666,0.1333333333333333,0.0666666666666666,0.0666666666666666,0.0,0.0666666666666666,0.0666666666666666,0.1333333333333333,0.0666666666666666
31-1122.00,11,1.0909090909090908,0.2727272727272727,0.0909090909090909,0.1818181818181818,0.0,0.2727272727272727,0.0909090909090909,0.2727272727272727,0.1818181818181818
31-1131.00,33,1.2424242424242424,0.2121212121212121,0.2424242424242424,0.0909090909090909,0.0303030303030303,0.3636363636363636,0.0,0.3333333333333333,0.1212121212121212
31-1132.00,22,1.4545454545454546,0.4090909090909091,0.0454545454545454,0.0454545454545454,0.0,0.6363636363636364,0.0454545454545454,0.0909090909090909,0.0454545454545454
31-1133.00,17,0.8235294117647058,0.2352941176470588,0.0588235294117647,0.1176470588235294,0.0588235294117647,0.1764705882352941,0.0,0.1764705882352941,0.1764705882352941
31-2011.00,22,1.0454545454545454,0.2272727272727272,0.0909090909090909,0.0909090909090909,0.0,0.1363636363636363,0.1363636363636363,0.1818181818181818,0.0909090909090909
31-2012.00,15,0.9333333333333332,0.2666666666666666,0.2666666666666666,0.1333333333333333,0.0666666666666666,0.0,0.0666666666666666,0.4,0.2
31-2021.00,21,1.1428571428571428,0.2857142857142857,0.0952380952380952,0.0952380952380952,0.0476190476190476,0.3333333333333333,0.0,0.1904761904761904,0.1428571428571428
31-2022.00,19,0.9473684210526316,0.2105263157894736,0.1052631578947368,0.0,0.0526315789473684,0.4210526315789473,0.0526315789473684,0.1052631578947368,0.0526315789473684
31-9011.00,14,0.7857142857142857,0.1428571428571428,0.1428571428571428,0.0714285714285714,0.0,0.2142857142857142,0.0,0.2142857142857142,0.0714285714285714
31-9091.00,16,1.5,0.25,0.25,0.0625,0.0,0.4375,0.0,0.3125,0.0625
31-9092.00,20,1.85,0.5,0.45,0.1,0.0,0.3,0.1,0.55,0.1
31-9093.00,15,1.9333333333333331,0.3333333333333333,0.4,0.0,0.0666666666666666,0.4666666666666667,0.0,0.4,0.0666666666666666
31-9094.00,15,2.7333333333333334,0.9333333333333332,0.2666666666666666,0.6666666666666666,0.0,0.0,0.0,0.9333333333333332,0.6666666666666666
31-9095.00,14,2.4285714285714284,0.5714285714285714,0.5,0.0714285714285714,0.0714285714285714,0.3571428571428571,0.0,0.5714285714285714,0.1428571428571428
31-9096.00,28,1.4642857142857142,0.2857142857142857,0.2857142857142857,0.0714285714285714,0.0714285714285714,0.3571428571428571,0.0,0.3571428571428571,0.1428571428571428
31-9097.00,23,1.2608695652173914,0.0869565217391304,0.217391304347826,0.0,0.0434782608695652,0.5217391304347826,0.0,0.217391304347826,0.0434782608695652
31-9099.01,11,1.9090909090909092,0.6363636363636364,0.1818181818181818,0.4545454545454545,0.0,0.0909090909090909,0.0,0.6363636363636364,0.4545454545454545
31-9099.02,12,0.9166666666666666,0.0833333333333333,0.25,0.0833333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0833333333333333
33-1011.00,23,0.9130434782608696,0.2608695652173913,0.217391304347826,0.0869565217391304,0.0869565217391304,0.0434782608695652,0.0434782608695652,0.3043478260869565,0.1739130434782608
33-1012.00,20,1.4,0.5,0.2,0.15,0.1,0.0,0.15,0.35,0.25
33-1021.00,30,1.3666666666666667,0.5333333333333333,0.2666666666666666,0.1333333333333333,0.1333333333333333,0.0666666666666666,0.1666666666666666,0.4,0.2666666666666666
33-1091.00,21,1.9047619047619049,0.6666666666666666,0.1428571428571428,0.2857142857142857,0.238095238095238,0.1428571428571428,0.0952380952380952,0.4285714285714285,0.5238095238095238
33-2011.00,30,0.4666666666666667,0.0666666666666666,0.0,0.0333333333333333,0.0333333333333333,0.2666666666666666,0.0,0.0333333333333333,0.0666666666666666
33-2021.00,30,1.0666666666666669,0.2666666666666666,0.1666666666666666,0.1,0.1333333333333333,0.2,0.0333333333333333,0.2666666666666666,0.2333333333333333
33-2022.00,16,1.5,0.375,0.375,0.0,0.25,0.1875,0.0,0.375,0.25
33-3011.00,15,0.6666666666666666,0.2,0.1333333333333333,0.0666666666666666,0.0,0.2,0.0,0.2,0.0666666666666666
33-3012.00,27,1.037037037037037,0.2222222222222222,0.1851851851851851,0.0,0.1851851851851851,0.1851851851851851,0.037037037037037,0.1851851851851851,0.1851851851851851
33-3021.00,30,1.0,0.4,0.1333333333333333,0.2666666666666666,0.0666666666666666,0.0333333333333333,0.0666666666666666,0.4,0.3333333333333333
33-3021.02,16,1.0625,0.1875,0.1875,0.125,0.0625,0.1875,0.0625,0.3125,0.1875
33-3021.06,21,1.619047619047619,0.8571428571428571,0.0,0.4285714285714285,0.3809523809523809,0.0,0.0476190476190476,0.4285714285714285,0.8095238095238095
33-3031.00,24,1.0,0.3333333333333333,0.0833333333333333,0.25,0.0833333333333333,0.0416666666666666,0.0,0.3333333333333333,0.3333333333333333
33-3041.00,22,1.7727272727272727,0.4090909090909091,0.3181818181818182,0.0454545454545454,0.0909090909090909,0.2272727272727272,0.1363636363636363,0.3636363636363636,0.1363636363636363
33-3051.00,30,1.0666666666666669,0.3666666666666666,0.1,0.1333333333333333,0.1,0.0,0.1,0.2333333333333333,0.2333333333333333
33-3051.04,11,1.6363636363636365,0.6363636363636364,0.2727272727272727,0.1818181818181818,0.1818181818181818,0.0909090909090909,0.0,0.4545454545454545,0.3636363636363636
33-3052.00,12,1.4166666666666667,0.6666666666666666,0.0833333333333333,0.1666666666666666,0.3333333333333333,0.0833333333333333,0.0833333333333333,0.25,0.5
33-9011.00,16,1.0625,0.125,0.25,0.125,0.0,0.125,0.0,0.375,0.125
33-9021.00,14,1.5714285714285714,0.6428571428571429,0.1428571428571428,0.2857142857142857,0.2857142857142857,0.0,0.0,0.4285714285714285,0.5714285714285714
33-9031.00,8,2.0,0.875,0.25,0.125,0.625,0.0,0.0,0.375,0.75
33-9032.00,14,1.7857142857142858,0.6428571428571429,0.0714285714285714,0.1428571428571428,0.1428571428571428,0.4285714285714285,0.0714285714285714,0.2142857142857142,0.2857142857142857
33-9091.00,12,0.8333333333333334,0.25,0.0833333333333333,0.0,0.1666666666666666,0.1666666666666666,0.0,0.0833333333333333,0.1666666666666666
33-9092.00,15,1.0,0.2,0.1333333333333333,0.0666666666666666,0.2,0.2,0.0,0.2,0.2666666666666666
33-9093.00,26,1.9230769230769231,0.6153846153846154,0.2307692307692307,0.0384615384615384,0.5384615384615384,0.0384615384615384,0.0,0.2692307692307692,0.5769230769230769
33-9094.00,18,0.9444444444444444,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.0555555555555555,0.1666666666666666,0.0,0.2222222222222222,0.1666666666666666
33-9099.02,21,1.5714285714285714,0.6666666666666666,0.1904761904761904,0.0952380952380952,0.3333333333333333,0.0,0.0952380952380952,0.2857142857142857,0.4285714285714285
35-1011.00,21,1.8095238095238095,0.6190476190476191,0.1904761904761904,0.0476190476190476,0.1428571428571428,0.0952380952380952,0.3333333333333333,0.238095238095238,0.1904761904761904
35-1012.00,26,2.0384615384615383,0.5,0.1923076923076923,0.0769230769230769,0.0769230769230769,0.0384615384615384,0.3846153846153846,0.2692307692307692,0.1538461538461538
35-2011.00,19,1.9473684210526316,0.3684210526315789,0.1052631578947368,0.0,0.0526315789473684,0.7894736842105263,0.0526315789473684,0.1052631578947368,0.0526315789473684
35-2012.00,17,2.0588235294117645,0.4705882352941176,0.1764705882352941,0.0588235294117647,0.0,0.5294117647058824,0.1764705882352941,0.2352941176470588,0.0588235294117647
35-2013.00,13,1.3076923076923077,0.3076923076923077,0.2307692307692307,0.0769230769230769,0.0,0.3846153846153846,0.0769230769230769,0.3076923076923077,0.0769230769230769
35-2014.00,20,1.9,0.4,0.1,0.0,0.0,0.7,0.2,0.1,0.0
35-2015.00,11,1.818181818181818,0.4545454545454545,0.0909090909090909,0.0,0.0,0.7272727272727273,0.1818181818181818,0.0909090909090909,0.0
35-2021.00,31,1.903225806451613,0.2580645161290322,0.1612903225806451,0.0,0.0,0.8064516129032258,0.0,0.1612903225806451,0.0
35-3011.00,20,1.4,0.2,0.2,0.05,0.0,0.3,0.2,0.25,0.05
35-3023.00,27,1.8888888888888888,0.1851851851851851,0.2592592592592592,0.037037037037037,0.0,0.6296296296296297,0.037037037037037,0.2962962962962963,0.037037037037037
35-3023.01,19,1.8421052631578947,0.1578947368421052,0.2105263157894736,0.1052631578947368,0.0,0.5789473684210527,0.0,0.3157894736842105,0.1052631578947368
35-3031.00,25,1.6,0.4,0.28,0.08,0.04,0.32,0.0,0.36,0.12
35-3041.00,14,2.0,0.4285714285714285,0.2857142857142857,0.0,0.1428571428571428,0.5,0.0,0.2857142857142857,0.1428571428571428
35-9011.00,23,1.3043478260869563,0.2608695652173913,0.0,0.0,0.0,0.8260869565217391,0.0,0.0,0.0
35-9021.00,13,1.6923076923076923,0.2307692307692307,0.0,0.0,0.0,0.9230769230769232,0.0,0.0,0.0
35-9031.00,20,1.75,0.45,0.35,0.0,0.05,0.1,0.25,0.35,0.05
37-1011.00,26,2.0,0.6538461538461539,0.2692307692307692,0.1153846153846153,0.1538461538461538,0.1153846153846153,0.2692307692307692,0.3846153846153846,0.2692307692307692
37-1012.00,28,1.75,0.5357142857142857,0.2142857142857142,0.1428571428571428,0.0714285714285714,0.1428571428571428,0.25,0.3571428571428571,0.2142857142857142
37-2011.00,21,1.380952380952381,0.3333333333333333,0.1428571428571428,0.0,0.0,0.6666666666666666,0.0,0.1428571428571428,0.0
37-2012.00,20,1.3,0.35,0.1,0.0,0.0,0.65,0.0,0.1,0.0
37-2021.00,13,1.3846153846153846,0.3076923076923077,0.2307692307692307,0.0,0.2307692307692307,0.3846153846153846,0.0769230769230769,0.2307692307692307,0.2307692307692307
37-3011.00,26,1.1538461538461535,0.2692307692307692,0.0,0.0769230769230769,0.0,0.5384615384615384,0.1153846153846153,0.0769230769230769,0.0769230769230769
37-3012.00,10,1.7,0.4,0.1,0.0,0.1,0.7,0.0,0.1,0.1
37-3013.00,24,1.0416666666666667,0.1666666666666666,0.0,0.0833333333333333,0.0416666666666666,0.5416666666666666,0.0,0.0833333333333333,0.125
39-1013.00,30,1.8333333333333333,0.5,0.2333333333333333,0.2,0.1333333333333333,0.1333333333333333,0.1333333333333333,0.4333333333333333,0.3333333333333333
39-1014.00,19,1.4210526315789471,0.5263157894736842,0.1052631578947368,0.3157894736842105,0.0526315789473684,0.0,0.1578947368421052,0.4210526315789473,0.3684210526315789
39-1022.00,17,1.5294117647058822,0.5294117647058824,0.1764705882352941,0.2941176470588235,0.1176470588235294,0.0,0.1764705882352941,0.4705882352941176,0.4117647058823529
39-2011.00,15,0.4666666666666667,0.2,0.0666666666666666,0.0666666666666666,0.0666666666666666,0.1333333333333333,0.0,0.1333333333333333,0.1333333333333333
39-2021.00,22,1.4090909090909092,0.2272727272727272,0.0909090909090909,0.1363636363636363,0.0454545454545454,0.3636363636363636,0.0909090909090909,0.2272727272727272,0.1818181818181818
39-3011.00,21,1.9523809523809523,0.238095238095238,0.4285714285714285,0.0952380952380952,0.1428571428571428,0.1428571428571428,0.0,0.5238095238095238,0.238095238095238
39-3012.00,18,2.2777777777777777,0.1111111111111111,0.4444444444444444,0.1111111111111111,0.0,0.3333333333333333,0.0,0.5555555555555556,0.1111111111111111
39-3021.00,17,1.6470588235294117,0.2941176470588235,0.1764705882352941,0.0588235294117647,0.0,0.5882352941176471,0.1176470588235294,0.2352941176470588,0.0588235294117647
39-3031.00,23,1.6521739130434785,0.2608695652173913,0.2608695652173913,0.1304347826086956,0.0869565217391304,0.1739130434782608,0.0434782608695652,0.391304347826087,0.217391304347826
39-3091.00,17,1.588235294117647,0.2352941176470588,0.2941176470588235,0.0588235294117647,0.0,0.3529411764705882,0.0588235294117647,0.3529411764705882,0.0588235294117647
39-3092.00,21,1.1904761904761905,0.1904761904761904,0.238095238095238,0.1428571428571428,0.0,0.1904761904761904,0.0476190476190476,0.3809523809523809,0.1428571428571428
39-3093.00,23,1.7391304347826086,0.391304347826087,0.3043478260869565,0.0869565217391304,0.0434782608695652,0.217391304347826,0.1304347826086956,0.391304347826087,0.1304347826086956
39-4011.00,26,0.2307692307692307,0.0,0.1153846153846153,0.0,0.0,0.1153846153846153,0.0,0.1153846153846153,0.0
39-4012.00,12,0.5,0.0,0.0,0.0,0.0833333333333333,0.3333333333333333,0.0,0.0,0.0833333333333333
39-4021.00,24,0.8333333333333334,0.0833333333333333,0.125,0.0833333333333333,0.0,0.2916666666666667,0.0416666666666666,0.2083333333333333,0.0833333333333333
39-4031.00,22,0.7727272727272727,0.1818181818181818,0.1818181818181818,0.0454545454545454,0.0,0.1363636363636363,0.0909090909090909,0.2272727272727272,0.0454545454545454
39-5011.00,18,1.0,0.2777777777777778,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111
39-5012.00,22,0.7272727272727273,0.1363636363636363,0.0909090909090909,0.0454545454545454,0.0454545454545454,0.0909090909090909,0.0454545454545454,0.1363636363636363,0.0909090909090909
39-5091.00,22,0.6818181818181818,0.2727272727272727,0.0454545454545454,0.1818181818181818,0.0909090909090909,0.0,0.0454545454545454,0.2272727272727272,0.2727272727272727
39-5092.00,18,0.7777777777777778,0.0555555555555555,0.1111111111111111,0.0,0.0,0.1666666666666666,0.0,0.1111111111111111,0.0
39-5093.00,4,1.25,0.5,0.25,0.0,0.25,0.25,0.0,0.25,0.25
39-5094.00,18,0.7777777777777778,0.3888888888888889,0.0555555555555555,0.0555555555555555,0.2777777777777778,0.0555555555555555,0.0,0.1111111111111111,0.3333333333333333
39-6011.00,17,1.6470588235294117,0.4705882352941176,0.1764705882352941,0.0588235294117647,0.0588235294117647,0.3529411764705882,0.0588235294117647,0.2352941176470588,0.1176470588235294
39-6012.00,18,2.0555555555555554,0.5,0.4444444444444444,0.1111111111111111,0.0,0.1666666666666666,0.1666666666666666,0.5555555555555556,0.1111111111111111
39-7011.00,19,1.5263157894736843,0.3684210526315789,0.2105263157894736,0.2105263157894736,0.0526315789473684,0.0526315789473684,0.0526315789473684,0.4210526315789473,0.2631578947368421
39-7012.00,17,1.5294117647058822,0.5294117647058824,0.1764705882352941,0.2941176470588235,0.0,0.1176470588235294,0.1176470588235294,0.4705882352941176,0.2941176470588235
39-9011.00,24,0.6666666666666666,0.1666666666666666,0.125,0.0833333333333333,0.0416666666666666,0.0833333333333333,0.0416666666666666,0.2083333333333333,0.125
