iso3,nace_r2,n_isic2_matched,ai_any_pct,year_used,atlas_exposure,atlas_substitution_share,atlas_augmentation_share,atlas_ai_material_share,atlas_llm_like_share,atlas_physical_share
NOR,D,1,44.72,2024.0,1.6077403506647718,0.2014974888476118,0.03696632891887438,0.42877273086985845,0.03218109988330151,0.32781790961872065
POL,D,1,8.44,2024.0,1.5068509914827988,0.15204699853482656,0.03783481088136765,0.451283743553601,0.055913967162356894,0.31380556730137726
PRT,D,1,23.42,2024.0,1.531783222734929,0.18331744149916465,0.08560966656644664,0.414066394581741,0.022206681278095032,0.3091890039831386
ROU,D,1,4.22,2024.0,1.3946884806548028,0.12185359364205033,0.059680472193831435,0.40157758304000296,0.037512767006155585,0.32606467662402444
SRB,D,1,5.06,2024.0,1.318543994694395,0.14157149296626623,0.1616269705916681,0.3845685438299889,0.027538348400949104,0.28774063282702506
SWE,D,1,40.71,2024.0,1.621691311529786,0.18755175162512971,0.07463180970974591,0.4281624103519165,0.01947608704220408,0.3502141894035083
SVK,D,1,13.07,2024.0,1.400071517010951,0.1272033055681633,0.14459458193557112,0.45263253497018097,0.03250123334897278,0.2656672261030273
TUR,D,1,10.52,2024.0,1.4287257023561963,0.10511519903882123,0.050132007969310534,0.36897698378824023,0.03250123334897278,0.30081717977041783
AUT,D35,1,29.51,2023.0,1.4404567874754421,0.14577044763785557,0.08604123618538374,0.4108943934926547,0.022526814743766298,0.29122452570318397
BGR,D35,1,14.35,2024.0,1.4039766679415413,0.11023741922921071,0.11600171827316781,0.4284616254994306,0.046736876794876,0.33403090050349854
CZE,D35,1,10.79,2024.0,1.528898462336585,0.18184441202089394,0.04277444290528856,0.3717129673659961,0.032128301242652466,0.29926682683676736
DEU,D35,1,32.15,2024.0,1.5503894432793892,0.12295117336031187,0.09735010486625795,0.4622409520914937,0.022904191453932046,0.3534335799753057
DNK,D35,1,48.36,2024.0,1.6307979509806716,0.16398186947070476,0.0821808959521516,0.4587303357171754,0.03250123334897278,0.3283579091927928
GRC,D35,1,12.95,2024.0,1.4288125508935305,0.1015942754835983,0.07559878359574773,0.3886575353831621,0.028752995471573548,0.34343250601286396
FRA,D35,1,18.77,2024.0,1.559635597097955,0.1606242438115081,0.08670404402030579,0.40861368863240893,0.04177814177834225,0.3332058860084665
HRV,D35,1,10.42,2023.0,1.407709467592088,0.11501555869955611,0.09186584563235418,0.4021601269208742,0.05624207491971752,0.256868066166087
HUN,D35,1,6.41,2024.0,1.5400744069334211,0.16305169240770273,0.06307774905903023,0.3439495717418022,0.030140544009235243,0.405581315596987
IRL,D35,1,36.67,2024.0,1.4955143566927749,0.12715306874211385,0.06268955250017463,0.4320723131504761,0.042750183392289545,0.3079257924165859
NLD,D35,1,46.84,2024.0,1.5516985728911268,0.11018500632584767,0.02732432937701749,0.4091003543353407,0.02215388263744598,0.3568531711060681
NOR,D35,1,44.72,2024.0,1.6077403506647718,0.2014974888476118,0.03696632891887438,0.42877273086985845,0.03218109988330151,0.32781790961872065
POL,D35,1,8.44,2024.0,1.5068509914827988,0.15204699853482656,0.03783481088136765,0.451283743553601,0.055913967162356894,0.31380556730137726
PRT,D35,1,23.42,2024.0,1.531783222734929,0.18331744149916465,0.08560966656644664,0.414066394581741,0.022206681278095032,0.3091890039831386
ROU,D35,1,4.22,2024.0,1.3946884806548028,0.12185359364205033,0.059680472193831435,0.40157758304000296,0.037512767006155585,0.32606467662402444
SRB,D35,1,5.06,2024.0,1.318543994694395,0.14157149296626623,0.1616269705916681,0.3845685438299889,0.027538348400949104,0.28774063282702506
SWE,D35,1,40.71,2024.0,1.621691311529786,0.18755175162512971,0.07463180970974591,0.4281624103519165,0.01947608704220408,0.3502141894035083
SVK,D35,1,13.07,2024.0,1.400071517010951,0.1272033055681633,0.14459458193557112,0.45263253497018097,0.03250123334897278,0.2656672261030273
TUR,D35,1,10.52,2024.0,1.4287257023561963,0.10511519903882123,0.050132007969310534,0.36897698378824023,0.03250123334897278,0.30081717977041783
AUT,D_E,5,26.36,2024.0,1.56469810034643,0.2167358875404854,0.12670265313501433,0.4649890577950715,0.1455254924541477,0.35201591515750913
BEL,D_E,5,15.05,2023.0,1.5796329192920961,0.18296433018282568,0.09826749137190169,0.45950737407006825,0.14087830848948726,0.34761798521840054
BGR,D_E,5,4.64,2024.0,1.4563800383098684,0.15063374282649322,0.17982582584084095,0.49555651094577674,0.20359431891095053,0.3010210443804297
CZE,D_E,5,6.36,2024.0,1.5614595506108675,0.18654261281156548,0.09780079834502078,0.48268952424716904,0.16124640472235163,0.3524420434344706
DEU,D_E,5,17.55,2024.0,1.7086750199927832,0.15414524934635446,0.19018028902275874,0.6003466448879754,0.13187835533655534,0.3583672924425594
GRC,D_E,5,15.19,2024.0,1.420433574629198,0.16227701277860726,0.08649206544813826,0.4084517960671241,0.13116250250391787,0.33244098337367495
ESP,D_E,5,13.81,2024.0,1.5685087725985192,0.17941782557270267,0.10872125504553672,0.47270896669078794,0.16397688257493132,0.3549294487039829
FIN,D_E,5,36.85,2024.0,1.6506552585767835,0.17891253842972277,0.13821832469965478,0.5202953336505555,0.14149751763615842,0.3440631110375102
FRA,D_E,5,9.37,2024.0,1.5980811072355627,0.20091278127315765,0.16502979241399696,0.4953638367152261,0.15598659150874536,0.35239100811668483
HRV,D_E,5,7.57,2024.0,1.4356559161362827,0.13373560640762686,0.22759229106115048,0.4784434760530848,0.1836963487937951,0.28619379280959156
HUN,D_E,5,6.82,2024.0,1.4499933246931778,0.1871756217091868,0.10249562810948158,0.36840358977671583,0.13223731504918948,0.3599983908285469
IRL,D_E,5,18.54,2024.0,1.5053044783588727,0.16982907818567528,0.14711399492979432,0.47063398133044354,0.16647553544253377,0.32958460323265837
ITA,D_E,5,7.87,2024.0,1.5470280289116853,0.21014597437612892,0.13649520325748485,0.4827963164153261,0.1469036950808254,0.35362089542360564
NLD,D_E,5,22.61,2024.0,1.621472530483646,0.21140043571951989,0.12659093781664074,0.4867659225195496,0.1434366139562273,0.3538083743470498
NOR,D_E,5,33.33,2024.0,1.68071529241865,0.21996930152279215,0.14238123419821042,0.5333810152523273,0.1519515138512939,0.34202534101418686
POL,D_E,5,3.72,2024.0,1.5056277755369885,0.1914895067546436,0.11195134800595885,0.42883412415808897,0.15005315329804642,0.3429769012926777
PRT,D_E,5,10.98,2024.0,1.4268946515794951,0.17129020832948888,0.08829356586906413,0.43174490989070125,0.13593666019078082,0.3424970288456168
ROU,D_E,5,2.55,2024.0,1.4092640986222542,0.16352451682165353,0.14986531227989186,0.4004711640990135,0.14588598124088512,0.33229185124606864
SRB,D_E,5,5.25,2024.0,1.4060532232948058,0.18518090233336304,0.25639948373068183,0.5209643888470833,0.2023997593451178,0.28926092863089986
SWE,D_E,5,29.76,2024.0,1.580992499525443,0.17551201023219407,0.13098261188861837,0.5151908824504362,0.14866311066157625,0.33615794778135055
SVK,D_E,5,8.67,2024.0,1.4824468101535742,0.1726268160398885,0.22583463313994753,0.5378835493136114,0.16787440413470106,0.29751922705893036
TUR,D_E,5,7.26,2024.0,1.3742868100392553,0.14757333667699737,0.09308774850641234,0.37140607207413884,0.15373972111388548,0.32124333804029187
AUT,E,4,17.77,2024.0,1.5957584285641768,0.23447724751614288,0.136868007372422,0.47851272387067567,0.17627516188174305,0.3672137625210904
BGR,E,4,0.0,2024.0,1.46948088090195,0.16073282372581385,0.19578185273275922,0.5123302323073633,0.24280867943996923,0.2927685803496626
CZE,E,4,4.12,2024.0,1.569599822679438,0.18771716300923336,0.11155738720495384,0.5104336634674622,0.1935259305922764,0.36573584758389643
DEU,E,4,11.53,2024.0,1.7482464141711316,0.16194376834286509,0.21338783506188394,0.6348730680870959,0.15912189630721116,0.35960072055937276
DNK,E,4,20.48,2024.0,1.5653197976885278,0.15095771770911962,0.1270420315274648,0.5201540850571446,0.18720283830481432,0.343754652790115
GRC,E,4,16.08,2024.0,1.418338830563115,0.1774476971023595,0.08921538591123589,0.41340036123811463,0.15676487926200394,0.3296931027138777
ESP,E,4,9.0,2024.0,1.580025067748162,0.1891163398574978,0.12272959436884086,0.483655297298239,0.1858567358995263,0.35174677672118343
FRA,E,4,7.16,2024.0,1.6076924847699647,0.21098491563857003,0.18461122951241973,0.5170513737359304,0.18453870394134617,0.3571872886437394
HRV,E,4,7.93,2024.0,1.4426425282723314,0.13841561833464452,0.26152390241834955,0.4975143133361375,0.2155599172623145,0.2935252244704677
HUN,E,4,6.94,2024.0,1.427473054133117,0.1932066040345578,0.11235009787209443,0.3745170942854442,0.15776150780917803,0.3486026596364369
IRL,E,4,14.86,2024.0,1.5077520087753973,0.18049808054656563,0.16822010553719927,0.48027439837543534,0.19740687345509483,0.33499930593667654
NLD,E,4,14.81,2024.0,1.6389160198817758,0.2367042930679379,0.15140758992654657,0.5061823145656018,0.17375729678592264,0.3530471751572952
NOR,E,4,21.63,2024.0,1.6989590278571194,0.22458725469158725,0.16873496051804443,0.5595330863479445,0.181894117343292,0.3455771988630534
POL,E,4,2.53,2024.0,1.5053219715505357,0.20135013380959788,0.13048048228710662,0.42322171930921093,0.17358794983196885,0.35026973479050283
PRT,E,4,8.43,2024.0,1.4006725087906367,0.16828340003706996,0.0889645406947185,0.4361645387179412,0.16436915491895224,0.35082403506123633
ROU,E,4,2.17,2024.0,1.4129080031141172,0.1739422476165543,0.172411522301407,0.40019455936376613,0.17297928479956753,0.33384864490157967
SRB,E,4,5.3,2024.0,1.4279305304449084,0.19608325467513726,0.2800926120154353,0.5550633501013569,0.24611511208116,0.28964100258186853
SWE,E,4,20.32,2024.0,1.570817796524357,0.17250207488396016,0.14507031243333646,0.5369480004750662,0.18095986656641927,0.33264388737581113
SVK,E,4,5.38,2024.0,1.50304063343923,0.18398269365781983,0.2461446459410416,0.559196302899469,0.20171769683113314,0.3054822272979062
TUR,E,4,2.9,2024.0,1.36067708696002,0.1581878710865414,0.1038266836406878,0.3720133441456135,0.18404934305511367,0.32634987760776035
AUT,F,3,7.35,2024.0,1.3634537706226217,0.06885704192408407,0.13453278752208983,0.35016499257758144,0.12842573904008894,0.49781505280410004
BEL,F,3,11.08,2024.0,1.344952511303864,0.07113793525705082,0.1266407609873105,0.3496295535037282,0.10477892215553308,0.5105014789655719
BGR,F,3,1.6,2024.0,1.1460573548745758,0.08559612419539812,0.1332622932940949,0.3419047058512195,0.12471930476801622,0.42336604624672347
CZE,F,3,2.35,2024.0,1.244873056966761,0.12275055364228671,0.055393181480098745,0.28584511400223295,0.09403284593117221,0.4449317999420223
DEU,F,3,10.01,2024.0,1.4026991553790156,0.06387970048773127,0.09305397352851857,0.4285561974760148,0.12107094128315728,0.4861800396379638
DNK,F,3,11.7,2024.0,1.496960255502746,0.09531873818674634,0.06501810536852205,0.4170114165039813,0.11212654200457434,0.5282890354826026
GRC,F,3,5.17,2024.0,1.2115122404317613,0.08310410078383758,0.08839597856833015,0.24941393434787043,0.09883481271219423,0.4566456226086419
ESP,F,3,4.43,2024.0,1.3065708755165977,0.1084674397008949,0.08725474550108327,0.32023761044854093,0.10405627718002201,0.48268741573064694
FIN,F,3,11.26,2024.0,1.4158296334691023,0.09312026175688971,0.08996254913578584,0.37993672362889425,0.09573902526184201,0.5282097405032268
FRA,F,3,3.14,2024.0,1.283138199558726,0.11089215157070843,0.06099446617946688,0.3168202867687328,0.10828367686208189,0.46169367593956506
HRV,F,3,4.39,2024.0,1.1913672565971347,0.09075598428597441,0.16557650089307085,0.3674546366201628,0.12314240042944008,0.4134674073688833
HUN,F,3,4.27,2024.0,1.267397740581837,0.08805397904179761,0.06187657193429496,0.2515714695546248,0.11258522982358198,0.4888807052255435
IRL,F,3,6.24,2024.0,1.272917275268,0.10018254006214662,0.06692977652941452,0.2976176697977662,0.1250474139201283,0.4741615166999879
ITA,F,3,5.24,2024.0,1.2749032723693825,0.11260457768792172,0.08138847802351556,0.3060663261663557,0.11953171696477814,0.4532080056735994
NLD,F,3,8.88,2024.0,1.4215289834963034,0.09294000251512476,0.0630463756089819,0.40584102041168807,0.11920292984774263,0.5002652442406139
NOR,F,3,8.71,2024.0,1.332217740570614,0.07928373104174781,0.11068001689593777,0.30523949598770667,0.12518257695423426,0.44105799200981916
POL,F,3,2.01,2024.0,1.2685005262306897,0.10195596005362183,0.05892275884995143,0.26473615784767807,0.11778899025468319,0.45652443201119014
PRT,F,3,2.74,2024.0,1.264362089586647,0.14228139505829207,0.05140596366856082,0.28100328038798456,0.124691416752159,0.4388748184813678
ROU,F,3,0.18,2024.0,1.1053047173150796,0.11395788842227035,0.05088393049846316,0.18512418666868177,0.08950934206062582,0.46995245091798415
SRB,F,3,0.53,2024.0,1.201867489484344,0.08758848482220866,0.18096454390652186,0.3193389331086238,0.13491808632951144,0.42175196066333515
SWE,F,3,13.15,2024.0,1.4010396201730357,0.11241966794399827,0.08739349103661542,0.4174517251319642,0.09676995858093983,0.49331589053203656
SVK,F,3,6.31,2024.0,1.2607523160707146,0.08841682981904488,0.13014049834558236,0.35515293839855727,0.11237193440217598,0.41972916565394464
TUR,F,3,1.75,2024.0,1.268032524149869,0.09186834907235868,0.06321288328396572,0.29617265302395096,0.12021493822502771,0.4729884192036016
AUT,G,3,15.67,2024.0,1.9691736154740405,0.3842187836939377,0.010682513204263203,0.45048931967457667,0.17855695236677058,0.28988164386768894
BEL,G,3,22.48,2024.0,1.983813773416306,0.43190057823362143,0.010259506294804778,0.44602074973977285,0.14558738125068224,0.25031317634033096
BGR,G,3,6.13,2024.0,1.87432327064851,0.3825358847691984,0.04170908916646577,0.45877234625131297,0.1641485949133393,0.25891336143771265
CZE,G,3,12.72,2024.0,1.9586403147952947,0.36806339841567254,0.0017644778892566455,0.42102207726030644,0.10880491365727045,0.2990164663436891
DEU,G,3,16.29,2024.0,2.0548144064257023,0.4185496295522689,0.0054092474345467,0.5297252543953284,0.12021194524263308,0.2749442595123343
DNK,G,3,27.34,2024.0,2.059833988685975,0.4561591978733272,0.002275089566619446,0.4738921276552337,0.10118573664220133,0.2792350266113533
GRC,G,3,10.45,2024.0,1.8655595467085595,0.37536879101691034,0.00567256004361551,0.4052275235144869,0.17280105853094066,0.25208406848300147
ESP,G,3,9.58,2024.0,1.9685724584990796,0.3813448374957679,0.005368701334615931,0.49920294367136187,0.1270804398482609,0.2887607127572802
FIN,G,3,21.65,2024.0,2.0338998798697228,0.4461589532332864,0.00638277873048421,0.43668758058410656,0.15089967835008547,0.2643886083215223
FRA,G,3,9.77,2024.0,2.03504200591769,0.4189079054854768,0.017101094349916777,0.47479528722809067,0.1098373666813277,0.2588678238354921
HRV,G,3,10.17,2024.0,1.898699515425272,0.4109041914453426,0.04088174611421843,0.45191182177526357,0.14032794541477672,0.2777605086314995
HUN,G,3,6.84,2024.0,1.9008825068671527,0.3515621654677155,0.015447932066718137,0.41239877815931547,0.17140196310462855,0.2542601757953209
IRL,G,3,11.71,2024.0,2.011565494810157,0.42632655333609054,0.01816284854657422,0.4350180202987311,0.1316742317648748,0.2574802591606768
ITA,G,3,8.22,2024.0,1.934393022538238,0.40141912787576556,0.002617844809037135,0.45445024439711473,0.10067893938793243,0.29382906855359203
NLD,G,3,23.15,2024.0,2.060604574006734,0.41541769952113156,0.004872439580120152,0.5064675290853895,0.13633233136962794,0.26409966354244924
NOR,G,3,20.6,2024.0,2.041976441554945,0.4059198760928428,0.018958286946245392,0.4668550302021945,0.11629162720266184,0.29141223226975504
POL,G,3,5.54,2024.0,1.9564268160386018,0.3542240897862176,0.0244802660363754,0.3999177886054535,0.12902255480739608,0.2985400805059438
PRT,G,3,5.77,2024.0,1.9726347584542427,0.39495713215886225,0.011186885216156245,0.4693243601969998,0.11046874290043883,0.27871574706918617
ROU,G,3,3.63,2024.0,1.9005646145654624,0.38861300207236193,0.006942502506492761,0.3857315805693226,0.1354782710203364,0.2519277358603602
SRB,G,3,4.27,2024.0,1.841399358136724,0.34919452910538,0.016271455086366206,0.3880668332559048,0.15081797458626423,0.25287842381256126
SWE,G,3,22.47,2024.0,2.02665224140538,0.40193112910274015,0.023562723202688634,0.5075175589956656,0.15940960074475938,0.26810508903535196
SVK,G,3,11.65,2024.0,1.917779504762515,0.3943878599279313,0.03145929809894014,0.45366453275190705,0.1513706551696005,0.27540588781734615
TUR,G,3,3.63,2024.0,1.9399367912565477,0.3421748607334711,0.006295001081281934,0.4113401251519703,0.11181431105248711,0.2869057270713927
AUT,G45,1,12.31,2024.0,1.7439182533585318,0.2517610412420952,0.010662365645328246,0.38642439944114243,0.2817586254105703,0.40001319648054895
BEL,G45,1,12.1,2024.0,1.7759678276849176,0.30094045838381195,0.027390613410772546,0.43955452608241213,0.21599574947667968,0.3786578857720811
CZE,G45,1,10.34,2024.0,1.749342999525035,0.23492190794802656,0.0,0.40918925866651307,0.19816023041600037,0.4149975755856265
DEU,G45,1,10.71,2024.0,1.9072703984432071,0.3160712827219531,0.010652414899298822,0.5632828549882144,0.2243751576886319,0.4184354965173953
DNK,G45,1,14.4,2024.0,1.7737794704174203,0.31743410271751116,0.0,0.44435584682531454,0.1859404664248461,0.37700326150992025
GRC,G45,1,7.26,2024.0,1.6152163576233576,0.23191367091159973,0.010644162961513413,0.4261958378441489,0.282420752829702,0.35139228129355404
ESP,G45,1,9.1,2024.0,1.7374378100636814,0.28074941046887925,0.011574478998906266,0.5325755860214159,0.21762524190215124,0.3967057171810902
FRA,G45,1,8.08,2024.0,1.7855956846093446,0.32317060998081404,0.016746450449259133,0.4352900614264266,0.1747758569504048,0.3686181913005916
HRV,G45,1,2.16,2024.0,1.6583070602169465,0.26441393411151154,0.0625394397211429,0.40939173707304416,0.2401721471942955,0.38711589687987963
HUN,G45,1,2.8,2024.0,1.7229843698797498,0.27402391743889976,0.011574478998906266,0.4416994453232324,0.2474161105097339,0.3776987070375725
IRL,G45,1,5.89,2024.0,1.7608672442083428,0.2815985312826147,0.01674228619196639,0.39090249858978565,0.21222429069001794,0.362781603042111
NLD,G45,1,14.48,2024.0,1.8968931041771244,0.3035657616079688,0.010875561970844588,0.4928262760667539,0.2305356280583098,0.38834729693730513
NOR,G45,1,16.09,2024.0,1.8873629048354472,0.34222314701942624,0.010652414899298822,0.45658945767105497,0.1747758569504048,0.4227341372572368
POL,G45,1,4.95,2024.0,1.7285065004207447,0.2611510266861509,0.04710245672030677,0.4009286996702481,0.1921338247525026,0.42576352823521824
PRT,G45,1,4.22,2024.0,1.6641893417318403,0.2672619337179628,0.0,0.4195789485644327,0.18617180207298709,0.3525698019391463
ROU,G45,1,7.59,2024.0,1.656996485545858,0.27240531451585964,0.011574478998906266,0.35969177364824095,0.22568340826401168,0.36732244790908114
SRB,G45,1,0.67,2024.0,1.595220190120808,0.186878626860606,0.022079181245380337,0.36876993250915774,0.21731821715479088,0.4217479902425171
SWE,G45,1,13.48,2024.0,1.836385384269485,0.31570275117986096,0.02585082984845864,0.5306080611147794,0.23711851650535887,0.4132727702296523
SVK,G45,1,4.92,2024.0,1.6481780309611906,0.2778302131737773,0.03189041966390019,0.44120727828762685,0.23289930992711855,0.42729102103234823
TUR,G45,1,3.01,2024.0,1.7260721364318237,0.2421679544472584,0.01567781190286129,0.41841127306485454,0.19222478488294792,0.36641150240813913
AUT,G46,1,20.75,2024.0,2.2520065123521094,0.4829771292922439,0.015949628872656763,0.5988005779338055,0.1547767745671296,0.18923904845779826
BEL,G46,1,28.98,2024.0,2.2965219645333965,0.5360667609438546,0.0,0.5894113047418944,0.12900666732123883,0.20230801240542964
BGR,G46,1,7.97,2024.0,2.171622148496537,0.5279753041405909,0.03910043062307363,0.5539483282896671,0.1236291013982656,0.20026166605458842
CZE,G46,1,14.09,2024.0,2.252937505503764,0.5164261238866795,0.0,0.591239013828915,0.07635902642708574,0.19098951785663615
DEU,G46,1,21.67,2024.0,2.3438101803274796,0.5168800113828969,0.004366665851561852,0.6638672917228328,0.07458345438036473,0.19992853492271193
DNK,G46,1,35.23,2024.0,2.321338591677427,0.5758991340151266,0.004366665851561852,0.6194170868585681,0.06387304696956357,0.19014055462589685
GRC,G46,1,11.38,2024.0,2.176446143008812,0.46151346846176333,0.0,0.5113636094962019,0.12368377326080739,0.20254899436729634
ESP,G46,1,10.21,2024.0,2.293539574674618,0.5427400387885962,0.0025330952167364417,0.5890405104361546,0.06709920520821795,0.20230801240542964
FRA,G46,1,11.27,2024.0,2.350090894217988,0.5620318096122183,0.016572334969306275,0.63391933221578,0.07484119346805018,0.19793521683322124
HRV,G46,1,12.62,2024.0,2.1944503550323113,0.5472390971160912,0.031215544670272124,0.5981577235091867,0.10336011170778232,0.19678456842202044
HUN,G46,1,7.88,2024.0,2.166434087054479,0.45161499178517295,0.0,0.48209701307238384,0.15552273435444522,0.18625888067653532
IRL,G46,1,15.17,2024.0,2.2958829220973667,0.5344929607281108,0.0,0.5806372408441821,0.06724026964891688,0.17469211319554775
NLD,G46,1,20.45,2024.0,2.4051362583564466,0.569620774312869,0.0025330952167364417,0.6300501809785957,0.08768391361318362,0.19476249244120744
NOR,G46,1,21.39,2024.0,2.352775179831124,0.5393107722976238,0.01266179029096862,0.6097618164110803,0.10519689812469331,0.19992853492271193
POL,G46,1,5.8,2024.0,2.2006107833356077,0.4668095206540343,0.023062381557607238,0.5375825439434403,0.10241286357063123,0.18923904845779826
PRT,G46,1,4.84,2024.0,2.237277825192179,0.5165464872001417,0.0,0.5520779521561935,0.06115749401957387,0.18923904845779826
ROU,G46,1,3.63,2024.0,2.1653712284503186,0.4747926913611688,0.009253028520572016,0.4991883102860377,0.07769174025759368,0.18712144467966868
SRB,G46,1,5.48,2024.0,2.1711741948108942,0.4662110037818521,0.021029558703277988,0.4989372198589738,0.12859026821602523,0.1631004610379966
SWE,G46,1,30.83,2024.0,2.3624531551212766,0.537437632919976,0.006443323503459997,0.5926341064193954,0.10215257581582428,0.19476249244120744
SVK,G46,1,12.71,2024.0,2.2089323061253157,0.5449084126783553,0.02069772281291107,0.6119179366806292,0.1277643929033675,0.18308659639050925
TUR,G46,1,4.06,2024.0,2.1694638366979517,0.46828372039173116,0.0,0.4615493657167743,0.07932718507666348,0.2054807367974435
AUT,G47,1,12.61,2024.0,1.91159608071148,0.41791818054747404,0.005435545094804603,0.36624298164878205,0.09913545712261182,0.28039268666471945
BEL,G47,1,17.69,2024.0,1.8789515280306042,0.45869451537319783,0.003387905473641787,0.30909641839501195,0.09175972695412812,0.16997363084348205
BGR,G47,1,5.07,2024.0,1.8382005980620904,0.34886322531647496,0.04136583334461414,0.38179813330130913,0.1048197278075037,0.2030014656936527
CZE,G47,1,11.57,2024.0,1.873640439357085,0.35284216341231145,0.005293433667769937,0.2626379592854912,0.051895484128725224,0.2910623055888047
DEU,G47,1,14.46,2024.0,1.9133626405064206,0.42269759455195677,0.001208661552779425,0.3620256164749377,0.06167722365890261,0.20646874709689575
DNK,G47,1,19.23,2024.0,2.0843839039630776,0.4751443568873437,0.002458602848296486,0.3579034492818186,0.05374369653219435,0.27056126369824274
GRC,G47,1,9.71,2024.0,1.8050161394935094,0.43267923367736794,0.006373517169333116,0.27812312320310995,0.11229864950231258,0.20231092978815401
ESP,G47,1,8.68,2024.0,1.8747399907589386,0.32054506322982834,0.001998529788205087,0.3759927345565154,0.09651687243441348,0.2672684086853208
FIN,G47,1,16.87,2024.0,1.9833003088895307,0.4705562530292131,0.003207191340984512,0.33097599539840655,0.1127264371273982,0.21057072721252937
FRA,G47,1,9.27,2024.0,1.9694394389257375,0.3715212968633981,0.017984497631184922,0.3551764680420652,0.07989504962552811,0.21005006337266352
HRV,G47,1,8.96,2024.0,1.8433411310265582,0.42105954310842525,0.02889025395124026,0.3481860047435598,0.07745157734225235,0.24938106059259835
HUN,G47,1,7.02,2024.0,1.8132290636672286,0.3290475871790739,0.03476931720124815,0.3133998760823302,0.11126704444970661,0.1988229396718548
IRL,G47,1,10.95,2024.0,1.9779463181247605,0.4628881679975463,0.03774625944775627,0.33351432146222554,0.11555813495568959,0.2349670612443717
ITA,G47,1,8.88,2024.0,1.8518529005368505,0.3579659954742565,0.003486868575549553,0.3824638373481006,0.05310443091581511,0.26130179537050463
NLD,G47,1,30.12,2024.0,1.8797843594866301,0.37306656264255694,0.001208661552779425,0.396526130210819,0.09077745243739037,0.2091892012488351
NOR,G47,1,21.5,2024.0,1.8857912399982641,0.3362257089614784,0.03356065564846873,0.33421381652444804,0.06890212653288744,0.25157402462931633
POL,G47,1,5.41,2024.0,1.940163164359453,0.3347117220184676,0.0032759598312121874,0.2612421222026723,0.0925209760990544,0.2806176648248148
PRT,G47,1,7.19,2024.0,2.0164371084387085,0.40106297555848214,0.03356065564846873,0.4363161798703731,0.08407693260875553,0.2943383908106141
ROU,G47,1,2.35,2024.0,1.8793261297002106,0.4186410003400573,0.0,0.29831465777368904,0.1030596645394039,0.20133931499233088
SRB,G47,1,3.05,2024.0,1.7578036894784703,0.3944939566736821,0.0057056253104402965,0.296493347399583,0.10654543838797656,0.1737868201571702
SWE,G47,1,17.65,2024.0,1.881118184825379,0.35265300320838333,0.038394016256147266,0.399310509452822,0.13895770991309503,0.1962800044351961
SVK,G47,1,12.85,2024.0,1.8962281772010385,0.36042495393166113,0.041789751820009144,0.307868383287465,0.09344826267831544,0.21584004602918105
TUR,G47,1,3.18,2024.0,1.9242744006398675,0.3160729073614237,0.003207191340984512,0.3540597366742822,0.06389096319784995,0.28882494200859554
AUT,H,5,13.48,2024.0,1.9250804700558,0.4074637193435139,0.018767246646634685,0.46197886321136467,0.12589856881868797,0.27878197972147944
BEL,H,5,23.03,2024.0,1.9977382302141133,0.4050602326086642,0.04143935067909606,0.4767997855162423,0.10915296622630732,0.2920854231991231
BGR,H,5,4.4,2024.0,1.8515895696794125,0.37260607707607296,0.05603214753631475,0.4516085106069031,0.11239267299032499,0.2258399199732993
CZE,H,5,5.65,2024.0,1.8858114063028701,0.39559301447981504,0.020638458874129538,0.39617177833117395,0.07995083096372983,0.2792521864780827
DEU,H,5,11.48,2024.0,2.021891801699778,0.43965783770603045,0.026714222821096506,0.49328879288266353,0.09302467517298882,0.2699984071184242
DNK,H,5,21.1,2024.0,2.06709187386423,0.4565090375382622,0.029930009731236003,0.47248536686490594,0.10447617408536392,0.27624961691558375
GRC,H,5,11.64,2024.0,1.8358117920364219,0.36783874048521653,0.033213201728448494,0.3982491062677263,0.10785790488156108,0.24973582438054875
ESP,H,5,8.59,2024.0,1.9799549127636322,0.4134137499092157,0.02362316012388815,0.4376466387495356,0.11339359577251196,0.2663300723482192
FIN,H,5,6.95,2024.0,2.0484776755509517,0.4396829754947156,0.0374551794352729,0.482551099474516,0.12048954284762672,0.27402046828445537
FRA,H,5,5.28,2024.0,1.9793819334124039,0.4387869546858386,0.03304537835678034,0.46224200351133254,0.1286381860458222,0.26411201511715754
HRV,H,5,7.83,2024.0,1.816175250676078,0.40109574319789354,0.05431024022160049,0.45708018583340887,0.11870004608850131,0.22690418956695096
HUN,H,5,3.95,2024.0,1.89814519353962,0.4126737144788373,0.030807785836916873,0.4089115470633066,0.0986925009413205,0.26284945667917436
IRL,H,5,7.87,2024.0,1.903674387526061,0.39711205049018505,0.03753982198978982,0.4466555856809456,0.0969412444039764,0.2518384293786253
ITA,H,5,5.24,2024.0,1.9456328678146182,0.42858170267956447,0.022550892884788683,0.45578940536906415,0.10507527642484041,0.2840436339955293
NLD,H,5,10.99,2024.0,2.0536713527595536,0.4312045696261821,0.03958991313565415,0.5228274264607526,0.11978962530873996,0.26759207175084615
NOR,H,5,8.87,2024.0,2.0277202955118363,0.42540249016622,0.02992080976117087,0.48242410830434634,0.10243952379229934,0.2818654373953259
POL,H,5,2.46,2024.0,1.8959551098240937,0.3931465202068033,0.01832676485139647,0.39957558279282285,0.09699412318747751,0.2861724569304467
